run	log_tbg	log_alphap	log_betap	b1A1_log_P	b1A1_weight	b2C6_log_P	b2C6_weight	b2C7_log_P	b2C7_weight	b2C8_log_P	b2C8_weight	b2C9_log_P	b2C9_weight	b2D1_log_P	b2D1_weight	b2D2_log_P	b2D2_weight	b2D3_log_P	b2D3_weight	b2D4_log_P	b2D4_weight	b2D5_log_P	b2D5_weight	b2D6_log_P	b2D6_weight	b2D7_log_P	b2D7_weight	b2D8_log_P	b2D8_weight	b2D9_log_P	b2D9_weight	b2E1_log_P	b2E1_weight	b2E3_log_P	b2E3_weight	b2E6_log_P	b2E6_weight	b2E7_log_P	b2E7_weight	b2E8_log_P	b2E8_weight	b2E9_log_P	b2E9_weight	b2F1_log_P	b2F1_weight	b2F2_log_P	b2F2_weight	b1B8_log_P	b1B8_weight	b1B9_log_P	b1B9_weight	b1C1_log_P	b1C1_weight	b1C2_log_P	b1C2_weight	b1C3_log_P	b1C3_weight	b1C4_log_P	b1C4_weight	b1C5_log_P	b1C5_weight	b1C6_log_P	b1C6_weight	b1C7_log_P	b1C7_weight	b1C8_log_P	b1C8_weight	b1C9_log_P	b1C9_weight	b1D1_log_P	b1D1_weight	b1D2_log_P	b1D2_weight	b1D3_log_P	b1D3_weight	b1D4_log_P	b1D4_weight	b1D5_log_P	b1D5_weight	b1D6_log_P	b1D6_weight	b1D7_log_P	b1D7_weight	b1D8_log_P	b1D8_weight	b1D9_log_P	b1D9_weight	b1E1_log_P	b1E1_weight	b1E2_log_P	b1E2_weight	b13G3_log_P	b13G3_weight	b13G4_log_P	b13G4_weight	b13G5_log_P	b13G5_weight	b13G6_log_P	b13G6_weight	b13G8_log_P	b13G8_weight	b13G9_log_P	b13G9_weight	b13H1_log_P	b13H1_weight	b13H2_log_P	b13H2_weight	b13H3_log_P	b13H3_weight	b13D7_log_P	b13D7_weight	b13D8_log_P	b13D8_weight	b13D9_log_P	b13D9_weight	b13E1_log_P	b13E1_weight	b13E2_log_P	b13E2_weight	b13E3_log_P	b13E3_weight	b13E5_log_P	b13E5_weight	b13E7_log_P	b13E7_weight	b13E8_log_P	b13E8_weight
samp_29	-5.420940074742471	6.717354919152559	-0.04210252716029014	-4.3687320796726175	1.0	-8.185992380814184	1.0	-1.5369377516772238	2.0	-5.251386518624765	2.0		0.0		0.0		0.0	-4.496294114268459	1.0		0.0	-3.723522365471216	1.0	-11.174122995815704	1.0	-12.101079624969241	3.0	-5.963957141282247	1.0		0.0		0.0	-10.680124959562194	1.0		0.0	-6.108564564928089	1.0	-4.015366667472495	1.0	-5.424520568334608	4.0	-11.92805079414623	1.0		0.0	-10.975532276466735	1.0		0.0	-10.510824231894677	1.0	-5.852334574961515	2.0	-3.619698309884649	1.0	-8.1551514817904	1.0	-10.685196214495159	2.0	-11.63177005254988	1.0	-9.782288734847608	2.0	-10.967809574062706	3.0	-10.191899621815091	1.0	-7.8914480410445345	1.0	-8.026162286508569	1.0		0.0	-11.677053507573874	1.0		0.0		0.0	-10.792855651064478	2.0	-8.646601020463384	1.0		0.0		0.0	-3.8147204635070033	1.0		0.0	1.2752225905879728	2.0		0.0	1.5260782797146477	2.0		0.0	1.6081117677931107	1.0	-2.689801990008348	1.0	0.06417127408036685	1.0	-3.2389051711105186	1.0	0.581550515014522	4.0		0.0		0.0		0.0	0.85904624398513	1.0		0.0	0.7860733185339245	3.0	0.8649687306962265	2.0	9.53429264072139	1.0
samp_30	-5.492481416852451	6.881574439840421	-0.059374380079546304		0.0	-8.270675362272467	2.0		0.0	-5.248981134886352	1.0		0.0		0.0	-7.913427834144082	3.0		0.0		0.0		0.0	-11.312085441081766	1.0	-12.242588709725602	2.0	-5.966160622916316	2.0	-11.15652333395208	1.0	-4.853206224666357	2.0	-10.815564409495952	1.0		0.0	-6.113941066595307	1.0	-4.012647135285521	2.0	-5.42569515498033	1.0		0.0		0.0	-11.114876294545613	2.0	-9.014122371846112	2.0	-10.650700344343647	1.0		0.0	-3.619800760594207	1.0	-8.237679948836144	2.0	-10.826508296792765	1.0	-11.773260475158578	2.0	-9.913557499730565	3.0	-11.108668558202833	1.0	-10.329639186919433	1.0		0.0		0.0	-3.178250118611684	2.0	-11.818713307670096	2.0	-6.290897627927522	2.0		0.0	-10.935100709276906	1.0	-8.750722499551328	1.0		0.0		0.0		0.0		0.0		0.0	0.8829770412752149	1.0	1.5245804733685069	4.0	-3.098275522496741	1.0	1.6091703355400921	1.0		0.0	0.06425311373358733	1.0	-3.2378596771549844	3.0	0.5818716295199122	1.0		0.0	-12.072689371181504	1.0		0.0	0.8598272579623137	1.0	0.929059717917467	2.0	0.7859985130124775	1.0	0.8653058208556208	1.0	12.43025818817728	1.0
samp_31	-5.46166253060366	6.757746503644023	-0.06635144805717776		0.0	-8.18413006192172	3.0		0.0	-5.2457198077087455	3.0		0.0		0.0		0.0	-4.4938946739704475	2.0	-5.586764095654683	2.0	-3.72213576390575	1.0	-11.188247802249094	1.0	-12.113288646237322	1.0	-5.955663525359404	1.0		0.0	-4.8486492122210985	1.0	-10.693884340229186	2.0		0.0	-6.100164533534296	2.0	-4.012997973790069	1.0	-5.419147154699737	1.0		0.0		0.0		0.0		0.0	-10.521799938610396	2.0		0.0		0.0		0.0		0.0		0.0	-9.790711083959609	1.0	-10.98033578971168	2.0	-10.20148091807687	3.0	-7.883496573152636	1.0	-8.020841657475572	1.0	-3.177961294275231	1.0		0.0	-6.2746926667092096	2.0	-6.820464118972835	1.0	-10.804269449240422	1.0	-8.643770147812631	2.0	-4.433067600614692	2.0		0.0	-3.813239567636437	1.0		0.0	1.2752536513438282	2.0	0.8824233859823329	1.0		0.0	-3.098616512081546	3.0	1.609211435417454	1.0		0.0	0.06400499840755033	1.0		0.0	0.5818167063305877	2.0	0.3517287508443266	2.0	-11.943663661374101	3.0	3.815684178143543	1.0	0.8592906473093762	2.0	0.9291066865476457	2.0	0.7863071922243549	1.0		0.0		0.0
samp_32	-5.414708711230466	6.607842734849281	-0.03249091333216387	-4.367354975003173	6.0		0.0		0.0	-5.249553259947786	1.0		0.0		0.0		0.0		0.0	-5.589977955503125	2.0		0.0		0.0		0.0		0.0		0.0	-4.848417501641315	1.0		0.0	-5.895341589956859	1.0	-6.096947652092743	1.0		0.0		0.0	-11.829995508408397	2.0	-1.9581707284929788	1.0	-10.878944985167466	1.0	-8.820019616297236	2.0	-10.4112770702073	2.0	-5.845688809175596	2.0	-3.619022664899652	2.0	-8.086454392498908	3.0	-10.584695190613921	2.0	-11.532783561375883	1.0	-9.687718160024303	1.0	-10.869046156429164	3.0	-10.092758974376	3.0	-7.8299123702116615	3.0	-7.961252119866558	2.0		0.0	-11.577810739029868	2.0	-6.2701371775196835	2.0	-6.802324413499295	1.0		0.0	-8.562859013664248	1.0		0.0	-10.880112945788262	1.0		0.0	12.398395816923998	2.0	1.2749624516538258	1.0		0.0		0.0	-3.100428367663578	1.0	1.608874559804461	2.0	-2.6906848741459797	1.0	0.0639885658029325	1.0	-3.239320067229347	1.0	0.5817502844533574	1.0		0.0		0.0	9.725085082050487	1.0		0.0		0.0	0.7858387075928831	1.0	0.8648035592211314	1.0		0.0
samp_33	-5.458160032650186	6.962970110085984	-0.060988197716723536		0.0	-8.33815820608859	4.0		0.0		0.0	-4.947476631347977	2.0	-4.7527132435433215	1.0	-7.971295046700316	2.0		0.0		0.0	-3.72385848462415	2.0		0.0		0.0	-5.975171721527319	1.0	-11.2364617596441	2.0	-4.856835118394616	1.0	-10.89130481156167	1.0		0.0		0.0		0.0	-5.43111767010848	2.0		0.0	-1.9564421875075504	2.0	-11.194724139115523	1.0	-9.092625688200773	1.0		0.0		0.0	-3.6208191202478455	3.0	-8.308937379338628	2.0		0.0	-11.855182387568293	1.0	-9.996583510678374	2.0	-11.190900438751699	1.0		0.0		0.0	-8.170303321496368	1.0	-3.178623766556929	1.0		0.0	-6.304603533838156	1.0	-6.880299052420523	1.0	-11.020461573422219	3.0		0.0	-4.43764093690062	1.0	-11.212426334198629	1.0	-3.8152365724422186	1.0	24.85629010946911	1.0	1.2753189029778127	2.0	0.8825549855849346	4.0		0.0	-3.0982680206353623	2.0		0.0	-2.688047032438759	3.0		0.0	-3.238037248140456	3.0		0.0		0.0		0.0		0.0		0.0	0.9289928425417943	2.0		0.0	0.8655259297992508	1.0	13.57514529475963	3.0
samp_34	-5.471206766736879	6.703609573528268	-0.053936902695935776	-4.36622234054703	1.0		0.0	-1.5367463339336753	1.0	-5.245791980034434	1.0	-4.937895300923027	1.0	-4.7481215943228765	1.0	-7.814608529291674	1.0		0.0		0.0	-3.722191123541143	1.0		0.0	-12.07021814102162	2.0	-5.953299426361648	2.0	-10.989191833068972	1.0	-4.847716121433686	1.0	-10.655079359645928	1.0		0.0	-6.096585450506404	1.0	-4.013786270846476	2.0	-5.417925598017346	1.0	-11.899333876310497	1.0	-1.9574124680784035	1.0	-10.947729100964311	3.0		0.0	-10.478797677553262	1.0	-5.842640665351469	2.0	-3.618444080647484	1.0	-8.120213214800494	2.0		0.0		0.0		0.0	-10.938129220576558	3.0	-10.158310201385564	5.0		0.0		0.0	-3.1781186651953677	1.0		0.0	-6.270230054267678	1.0	-6.809891635419658	3.0	-10.760495506126675	1.0	-8.605850833834761	1.0	-4.432763201310126	1.0		0.0		0.0	14.097607803902374	1.0	1.2750147096609545	2.0	0.8828524908755527	3.0		0.0	-3.099054480447863	1.0		0.0		0.0	0.06424001672484925	1.0		0.0	0.5817819373241728	2.0	0.35179551745973253	1.0		0.0		0.0	0.8594723142120883	3.0	0.9288550280737055	3.0		0.0		0.0		0.0
samp_35	-5.6393123559507865	6.821819577576392	-0.05203477321918274	-4.365438967393075	2.0	-8.19620428662013	2.0		0.0	-5.241848511366709	1.0	-4.937505597973425	1.0	-4.746007910342185	2.0	-7.849016283187647	2.0	-4.492866879294276	1.0		0.0		0.0	-11.258588006698243	1.0		0.0	-5.950211865059691	1.0	-11.096625294298478	1.0		0.0	-10.762566965438527	2.0	-5.892019735652194	2.0	-6.095055991241969	1.0		0.0	-5.416290049953866	4.0	-12.007256388994865	1.0	-1.9565978728641678	2.0	-11.054912771574962	1.0		0.0	-10.578610630838737	1.0	-5.8384824757933975	2.0	-3.618103164508789	1.0		0.0	-10.754632366296468	2.0	-11.710591689969803	2.0	-9.837112546200386	1.0	-11.043774441323443	2.0		0.0	-7.878687038975406	1.0		0.0		0.0	-11.7554496138427	1.0	-6.268369013469573	3.0		0.0		0.0		0.0	-4.431942667522118	2.0		0.0	-3.8124246490913283	2.0		0.0	1.275017061224237	1.0	0.8827039798355977	2.0		0.0		0.0	1.6082404181624341	1.0	-2.6880777942058955	1.0	0.06426352409025822	1.0		0.0	0.5819174566632691	2.0	0.351834594360804	2.0	-12.007887706697046	2.0		0.0		0.0	0.9294344329436527	1.0	0.786495742283766	1.0		0.0	11.79939927088551	1.0
samp_36	-5.472606065586193	6.757037753671372	-0.060134405776733325	-4.366782681496402	1.0	-8.186322696814818	1.0	-1.5367728479171527	4.0	-5.246354806082782	1.0		0.0	-4.748533873727448	1.0	-7.8416925915979405	2.0	-4.494207361685676	1.0		0.0	-3.7223054441908467	1.0		0.0		0.0		0.0	-11.035101195139035	3.0	-4.849063222158352	1.0		0.0	-5.897501935562835	3.0		0.0		0.0		0.0	-11.945848079077201	1.0	-1.9571428284089412	2.0		0.0	-8.90922716807442	2.0	-10.526204673426118	1.0	-5.8451022892331475	1.0	-3.6187401916761655	1.0	-8.152419451133674	2.0		0.0		0.0		0.0	-10.985044934352095	1.0	-10.2056266010462	2.0	-7.885017641468654	2.0	-8.022621401477041	2.0	-3.1780671391924415	1.0	-11.694735619144694	1.0	-6.275866672272689	1.0	-6.821873174056112	1.0	-10.808742969974992	2.0	-8.645759501663754	1.0	-4.433384722976699	3.0		0.0	-3.813422545158105	1.0		0.0	1.2746622501626972	1.0		0.0	1.525630128671173	1.0		0.0	1.6098725908424016	1.0	-2.688980719422046	2.0	0.06417105749624137	1.0		0.0	0.5815418861513773	1.0	0.3516016911425094	1.0		0.0	3.8181169722907096	1.0	0.8593887939798444	3.0	0.9291531204558394	1.0	0.7863155976042344	2.0		0.0		0.0
samp_37	-5.535535562649331	6.61762279322148	-0.03341291509155507	-4.3649064888880345	3.0	-8.0979547901863	2.0		0.0	-5.243612389837787	1.0	-4.934755237920931	1.0		0.0		0.0		0.0	-5.5820143241196805	4.0		0.0	-11.08542945353173	1.0	-11.997711815362731	1.0	-5.944850412403092	2.0	-10.921842700713956	1.0	-4.844752140559666	1.0		0.0	-5.885728788871193	2.0	-6.085680661668138	1.0		0.0	-5.413277587080255	1.0	-11.830517260432666	2.0	-1.9578834061796895	1.0		0.0	-8.802059285974709	1.0		0.0	-5.835916252020126	3.0	-3.61780810148153	1.0	-8.059952211754585	1.0	-10.578287904762181	4.0		0.0		0.0		0.0		0.0		0.0	-7.935339825251432	2.0		0.0		0.0	-6.25699172030099	1.0	-6.78462191632957	1.0		0.0	-8.5311288704273	2.0	-4.431330172612276	1.0		0.0	-3.8128146402344036	1.0		0.0		0.0	0.8826350004832396	4.0		0.0		0.0		0.0		0.0	0.06400079254564774	3.0	-3.23836966873667	3.0		0.0		0.0		0.0	6.774823419293945	1.0	0.8593000221834324	3.0	0.9290165479645973	3.0		0.0	0.8650659606591202	1.0	7.642856915171526	2.0
samp_38	-5.42938820766376	6.9258857343781175	-0.02263006214502664		0.0	-8.353952461554284	2.0		0.0		0.0		0.0	-4.757291879455792	1.0	-7.9876848306364385	5.0	-4.50243377723056	1.0		0.0		0.0	-11.391443984418832	1.0	-12.330409918562955	3.0	-5.9880811706822366	2.0		0.0	-4.861227803804456	2.0	-10.893750082560732	2.0		0.0	-6.139116683382223	1.0		0.0	-5.4390073318556835	1.0	-12.152954852251273	2.0		0.0		0.0	-9.103966276107927	1.0	-10.74016022542082	2.0		0.0	-3.6222681049375027	2.0		0.0		0.0	-11.85860046037228	2.0		0.0		0.0		0.0	-8.048762892717038	1.0	-8.189905592299368	1.0	-3.1797338308600938	1.0	-11.9043951434274	4.0		0.0	-6.900242676124053	1.0	-11.025299139182236	1.0	-8.853676759365886	1.0		0.0	-11.217247279902098	2.0	-3.8171006300512405	1.0	15.809650419584885	2.0		0.0	0.8826355135924547	1.0	1.5225548709047083	1.0		0.0	1.6100995720890716	2.0		0.0	0.06414249973412833	1.0	-3.239291451005699	2.0	0.5814694935551428	1.0		0.0	-12.159349620178173	2.0		0.0	0.8593977707720698	1.0	0.9287049299441963	3.0		0.0	0.8645265573042873	2.0	12.622929314398723	1.0
samp_39	-5.451135018292243	6.724012672918535	-0.044704064255776194		0.0	-8.181397465580954	3.0	-1.536961408501385	1.0		0.0	-4.940963533599752	1.0		0.0	-7.838273851472744	1.0		0.0	-5.591341329777379	3.0	-3.723070430831338	1.0	-11.17721450700317	1.0		0.0		0.0	-11.01929686252039	1.0	-4.850576976747655	2.0	-10.683198462946898	1.0		0.0		0.0	-4.014672127665415	1.0	-5.422542369263939	2.0	-11.929971264663836	1.0	-1.9574729940142428	2.0		0.0		0.0		0.0	-5.8492436676677695	1.0	-3.619320597701713	2.0	-8.14886141737973	3.0	-10.685827318750011	1.0	-11.633638440218135	2.0		0.0		0.0	-10.191512349035154	1.0	-7.883986733825177	2.0	-8.019830428722749	3.0	-3.1786090442279975	2.0	-11.678820479337501	1.0		0.0	-6.825028264718329	3.0	-10.793492805963787	2.0	-8.639819642449963	1.0	-4.434615476378721	2.0	-10.983201486502052	2.0	-3.8142326370495296	1.0	14.675696039484855	1.0	1.277177608135619	1.0		0.0		0.0		0.0		0.0	-2.6895697273975054	1.0		0.0	-3.2385810908968273	1.0		0.0	0.3514493108539402	3.0	-11.932521445934274	1.0		0.0	0.859937692851291	1.0	0.9285351917204889	2.0		0.0		0.0	12.02474800124367	1.0
samp_40	-5.4127374284254595	6.957798696563542	-0.0512097904040637	-4.372464805288946	1.0		0.0	-1.5372231701181023	2.0		0.0	-4.950326545023829	1.0	-4.7551988864626304	1.0	-7.98828354483839	1.0	-4.500997251710156	3.0		0.0	-3.7247954166104815	1.0	-11.394754317312163	1.0	-12.335117886664559	1.0		0.0	-11.243327186914255	1.0	-4.859422071424913	2.0		0.0	-5.923277896096218	2.0		0.0		0.0	-5.4356857741748605	2.0	-12.157205215702124	1.0	-1.9566766611704804	3.0	-11.201619588725583	1.0	-9.107594466196838	2.0	-10.744463819428525	2.0	-5.86687296633711	1.0	-3.6216438823581765	1.0		0.0	-10.920601068638623	2.0	-11.86278929745283	2.0		0.0	-11.19878047087529	1.0	-10.425782786309416	1.0		0.0	-8.19160313104764	1.0		0.0	-11.90871097195305	2.0	-6.3147829731363165	1.0		0.0	-11.029830965297743	1.0	-8.858194677357945	1.0	-4.439406075406359	4.0	-11.221921097376436	1.0		0.0		0.0		0.0		0.0	1.5253267362345801	1.0	-3.098824552054058	2.0	1.6091172657263524	2.0		0.0	0.06401361450843254	1.0	-3.2386516966594465	1.0		0.0		0.0		0.0		0.0	0.8594687113929581	4.0		0.0	0.7863782738791181	1.0	0.8647103556199862	1.0	12.814768170887715	2.0
samp_41	-5.614566223606946	6.5638061581885365	-0.03935055784498646		0.0	-8.04025822262553	1.0		0.0	-5.236351531214663	2.0		0.0		0.0	-7.716011937345698	1.0		0.0		0.0		0.0	-11.02714034846197	1.0		0.0	-5.929445516707668	2.0	-10.858266098652486	2.0		0.0	-10.535787473777773	2.0	-5.870944826061893	1.0		0.0	-4.01299847588209	3.0	-5.403770754715695	1.0	-11.766176548836329	1.0		0.0	-10.816800574032964	1.0	-8.734132181607523	1.0	-10.331443264226746	1.0	-5.822245440654736	3.0		0.0	-7.99791175079442	1.0		0.0	-11.466675502334535	1.0	-9.603804888042173	1.0	-10.799517081593097	1.0	-10.006281029222198	3.0	-7.741996055620165	1.0		0.0		0.0	-11.51074906672251	2.0	-6.236339917055756	1.0		0.0	-10.610814010048923	1.0	-8.454358078824187	1.0	-4.427653509738513	1.0	-10.79788849836494	1.0	-3.810963275189862	3.0	16.38154840611087	2.0		0.0	0.8828940618500616	2.0		0.0		0.0	1.6091820254911298	1.0		0.0		0.0	-3.237579921883159	5.0	0.5817351625644708	3.0	0.3516115971752162	2.0	-11.762133433472547	1.0		0.0		0.0	0.9291389210694337	1.0	0.7860986332543151	1.0	0.86526264605254	2.0	14.103642982635131	1.0
samp_42	-5.834926764164931	6.5440731359829245	-0.04174709837069518	-4.3570429235099555	2.0	-7.9805697928388915	1.0		0.0	-5.226365467389062	2.0		0.0	-4.736020749782037	3.0	-7.666002183360177	1.0	-4.482701687499324	1.0		0.0		0.0	-10.999333368434293	1.0		0.0	-5.910645814745518	1.0		0.0	-4.831934999472838	1.0	-10.506100961098321	2.0	-5.853266994948146	3.0	-6.046983402156723	1.0	-4.0101092270503536	1.0	-5.39214465126122	2.0	-11.72889818490845	1.0	-1.9575149405257422	2.0		0.0		0.0	-10.265694735671218	1.0		0.0	-3.6138887321424	2.0		0.0		0.0		0.0	-9.531073574210184	1.0		0.0	-9.93065054145953	2.0	-7.675551259274439	1.0	-7.811520786742675	1.0		0.0	-11.467956749452625	1.0	-6.212038778946682	5.0	-6.717916927235627	2.0		0.0	-8.362992925949174	1.0		0.0		0.0	-3.8083976014767353	1.0	11.104379058619603	1.0		0.0	0.8832724290501811	2.0		0.0	-3.097894519103734	1.0	1.609776125738528	2.0		0.0	0.06440365565865605	2.0		0.0		0.0	0.3518325602309228	1.0		0.0	8.325816296777507	1.0	0.8595486801198482	1.0	0.9291120231017106	1.0	0.7864456566115484	4.0	0.865540935795592	2.0	9.270400970353167	1.0
samp_43	-5.437438705425656	6.735717706684003	-0.06674321407991167	-4.366517891138507	1.0	-8.173995226145985	2.0	-1.5367742834416167	1.0		0.0		0.0	-4.748343393221302	2.0	-7.831189657317196	1.0	-4.49386035944477	1.0	-5.587149771287446	1.0	-3.7222277645281685	1.0		0.0	-12.092963486206507	1.0	-5.955639847163023	2.0	-11.009721946382205	1.0		0.0		0.0		0.0		0.0	-4.013406973643088	1.0	-5.419097519471078	1.0	-11.920585088888195	2.0		0.0	-10.968215704159965	2.0		0.0	-10.502035302653242	2.0		0.0	-3.6185929420587226	1.0	-8.141451701885874	2.0		0.0	-11.624165715182047	3.0	-9.77269294667424	3.0	-10.959919892594497	1.0	-10.18242562467427	2.0	-7.876557379702075	1.0		0.0		0.0	-11.66937885814857	3.0	-6.274179148416401	1.0	-6.8182273825803215	2.0	-10.784122573338756	1.0	-8.632149655426955	2.0		0.0	-10.973830176134456	1.0		0.0		0.0	1.2755850522767411	1.0	0.8830008906990037	1.0	1.5244223286444227	2.0	-3.098829033224988	2.0	1.6096479464799287	2.0	-2.6891302398550585	1.0	0.06419645693677115	2.0		0.0	0.5816508232359452	1.0	0.3517616826521862	1.0	-11.923209336200955	1.0	3.822598802326095	3.0		0.0		0.0		0.0		0.0		0.0
samp_44	-5.918442054981354	6.474721640351886	-0.02495428114900688		0.0	-7.9352689127872775	1.0		0.0		0.0	-4.917926669520015	1.0	-4.734647200160187	1.0		0.0	-4.481072345628127	3.0	-5.553508605733995	2.0	-3.717526836925904	1.0	-10.946712832055209	1.0		0.0		0.0	-10.75761198696833	1.0	-4.829139051603383	1.0	-10.453132496675599	3.0	-5.845511406379808	2.0	-6.037146770834035	2.0		0.0		0.0	-11.670434445498335	7.0	-1.9579613236875875	2.0		0.0		0.0		0.0	-5.798494721279591	2.0	-3.6133348384222956	1.0	-7.881916592143605	1.0	-10.36416913578998	1.0	-11.362844299827042	1.0	-9.458228880266743	1.0		0.0	-9.851561480822195	1.0		0.0	-7.767241370207435	3.0	-3.1759029808286687	2.0		0.0		0.0	-6.697684560216332	1.0	-10.468304265248022	1.0		0.0	-4.421604435776519	1.0		0.0		0.0	17.35731085141854	1.0		0.0	0.8837030863991935	1.0		0.0	-3.0983745168062655	2.0	1.6093627798532304	1.0		0.0	0.06433572679605742	2.0	-3.236447709923414	1.0	0.581970414535591	1.0	0.3518096500765994	1.0		0.0		0.0		0.0	0.9292632559302297	1.0	0.7862293989786954	2.0	0.865434515515871	3.0	13.856827909841053	2.0
samp_45	-5.693376185986453	6.6496081244329055	-0.03016112540583666	-4.362993796863736	2.0	-8.08626694030596	2.0	-1.5365085973260106	2.0	-5.238514549336785	1.0		0.0		0.0	-7.756340771540235	2.0	-4.4896605123443845	1.0		0.0	-3.720655803499829	1.0	-11.114577391596617	2.0		0.0	-5.936701343875678	1.0	-10.945543362581258	3.0	-4.842130366167793	1.0		0.0	-5.878404562343367	1.0	-6.0772264785712	1.0		0.0	-5.408399154683631	4.0	-11.85489456361932	2.0		0.0	-10.903886557851143	1.0	-8.79425057208034	1.0		0.0		0.0		0.0	-8.041120520622531	2.0	-10.590783649420601	3.0	-11.555660689230422	2.0	-9.679696720148524	1.0	-10.886838087365646	2.0		0.0	-7.778577632457608	1.0		0.0		0.0	-11.599817092977487	2.0	-6.247019587953505	4.0		0.0		0.0		0.0	-4.429303519650638	1.0		0.0		0.0		0.0		0.0	0.8842143719292302	1.0		0.0	-3.098614508823683	3.0		0.0	-2.6892580113173197	1.0	0.06386475148514	1.0	-3.237425116008131	3.0		0.0	0.3516270429159165	2.0		0.0		0.0		0.0	0.9295949159546087	1.0	0.7860893574834108	2.0	0.8657010101820226	1.0	11.911732443741686	1.0
samp_46	-5.588918807656481	6.6083833221976	-0.042474962913486965	-4.362728801047087	1.0		0.0	-1.5365003872031358	3.0		0.0		0.0		0.0	-7.7438960225309605	1.0	-4.489256701244617	2.0		0.0	-3.7206687496082242	3.0	-11.066758028389877	1.0		0.0		0.0	-10.900418757118395	1.0		0.0	-10.574735261161996	2.0		0.0	-6.075763168375166	1.0		0.0	-5.407650994252725	1.0	-11.808818936149974	1.0		0.0	-10.858953364994354	2.0	-8.773900294062651	4.0	-10.377762687519766	2.0		0.0		0.0		0.0	-10.551588406609454	1.0	-11.510188811972627	1.0		0.0	-10.843740132476666	1.0	-10.05348390830628	2.0	-7.772867307771998	3.0	-7.908188909033112	1.0		0.0		0.0		0.0	-6.768444817590172	3.0	-10.657982715456328	1.0	-8.496538803773669	1.0	-4.429020699050479	1.0		0.0		0.0	10.517540738856209	1.0	1.2749465971805538	1.0	0.8830279337978995	1.0		0.0	-3.098957744835311	3.0	1.6075319015577783	1.0	-2.6896589103199395	1.0		0.0		0.0		0.0	0.35155794675074176	1.0	-11.806317510695605	4.0	6.824417284422268	1.0	0.8593322007048818	4.0		0.0		0.0	0.8652597824379493	2.0	8.284394095852477	2.0
samp_47	-5.3921737955034095	6.732347934556578	-0.006655504743951354	-4.372907571232446	1.0		0.0	-1.5373893942488777	1.0		0.0	-4.94933161983298	1.0		0.0	-7.886464269837793	1.0	-4.501048588381961	2.0		0.0	-3.7257818492316126	1.0		0.0	-12.154926222078485	1.0	-5.981338780975781	2.0		0.0	-4.858299918563922	3.0	-10.728163352223243	1.0		0.0	-6.12797204203055	1.0	-4.018181619841726	1.0		0.0	-11.979982021177932	2.0		0.0	-11.026602717870256	2.0	-8.955897315157275	2.0	-10.565490239595077	4.0		0.0	-3.6217968003501557	1.0	-8.207149766985285	1.0	-10.740159803807543	1.0	-11.684266835228398	1.0		0.0	-11.02067153474806	1.0	-10.24760645445636	2.0	-7.942742466294634	1.0	-8.076617882163628	1.0	-3.1802352707434753	2.0	-11.729805328830125	3.0		0.0	-6.861882705468589	1.0	-10.848185354980565	2.0	-8.705772210590295	1.0		0.0	-11.038525482648048	1.0		0.0	9.438622992832086	1.0		0.0		0.0	1.524630824759898	2.0		0.0	1.6085363576595455	1.0		0.0	0.06387875694174716	1.0	-3.2402857211112517	1.0	0.5815827385791831	1.0	0.35122595075770924	2.0	-11.98431921930273	2.0	6.203036658899652	1.0		0.0	0.9289653679755697	2.0	0.7859800698328273	1.0	0.8644059445771015	1.0	7.3905733979949515	1.0
samp_48	-5.62989325777579	6.472720900982395	0.005265398262352332	-4.363675972914287	4.0	-8.012565657818225	1.0	-1.5367319131396395	1.0	-5.241581916134494	2.0		0.0	-4.745928699633511	3.0		0.0		0.0	-5.576664725848172	2.0		0.0	-10.98350350808785	2.0	-11.880207913923403	1.0	-5.932574485055976	5.0	-10.81237940188237	2.0	-4.840948291302351	1.0		0.0	-5.873584678411828	1.0	-6.069479193513966	2.0	-4.016693072788831	2.0	-5.407014343424152	1.0	-11.719440496865143	2.0		0.0		0.0		0.0	-10.2824317046993	1.0	-5.826468959694359	3.0		0.0		0.0		0.0		0.0	-9.558131822941835	3.0	-10.751760577078096	2.0	-9.957206603922085	1.0		0.0	-7.851006726549429	1.0		0.0	-11.462980265980162	1.0		0.0		0.0	-10.560523056908035	1.0	-8.417766657216985	1.0	-4.429944447178698	1.0		0.0	-3.812797694023228	2.0	15.615217434015664	1.0	1.2748925770796733	1.0		0.0	1.5238891699277057	1.0		0.0	1.6096702371177858	1.0		0.0	0.06421690418976989	1.0	-3.2393319826589444	1.0		0.0	0.35123438814742636	3.0	-11.713913100529462	1.0		0.0		0.0	0.928682774597212	1.0		0.0	0.8646946384684365	1.0	11.835924567473372	1.0
