run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_67	-4.4832482037920975	-5.11927341775043	1.0	-2.3681005917085245	1.0	-4.851813313027746	2.0	-4.693394952475621	2.0	-0.6324997428547139	5.0		0.0	-4.882193674762864	3.0		0.0		0.0		0.0	-4.63644775618708	1.0	-7.14391912888336	1.0		0.0		0.0	-3.590828204954735	1.0	-4.100255660105171	1.0		0.0		0.0
samp_68	-3.8246581814075804	-5.323583885385554	1.0	-2.531841789452113	1.0	-5.053539366997953	1.0	-4.894043240184662	2.0	-0.7357960299636607	1.0		0.0	-5.084469989027162	1.0	-5.4058444715671135	2.0		0.0		0.0	-4.836684592191308	1.0	-7.356874825654648	1.0		0.0	-0.1999400649992218	1.0		0.0	-4.298753488364326	2.0	-4.82505267014474	2.0	-5.979119315463127	2.0
samp_69	-4.3433067359517805	-5.158354083801949	1.0	-2.40098785435984	1.0	-4.890506528407144	2.0	-4.731924070334075	1.0	-0.6563677695684393	2.0		0.0		0.0		0.0	-1.751436150913196	1.0	-4.19664031579237	3.0	-4.674915923861659	1.0	-7.183344222866627	1.0	-4.439142553590405	2.0	-0.09114698057386686	2.0		0.0		0.0	-4.663736863909708	1.0		0.0
samp_70	-3.51042044310955		0.0		0.0	-5.1657982285949	2.0	-5.005411201496519	1.0		0.0	-5.181169477680654	1.0	-5.197126333741933	1.0		0.0		0.0		0.0	-4.9477078637063	2.0	-7.483419297720215	4.0	-4.709928934063409	2.0	-0.2549426663373734	1.0	-3.896129832631357	2.0		0.0	-4.935724442145479	1.0	-6.093729573743544	1.0
samp_71	-4.549490947280164	-5.101623309366214	1.0	-2.3530265672008026	1.0	-4.834330506791329	3.0	-4.675976345981527	1.0	-0.6210819390793461	1.0		0.0	-4.864670055795535	2.0	-5.183259544535381	1.0		0.0	-4.141693949307635	2.0	-4.619053061409781	2.0		0.0	-4.383475902374201	1.0	-0.04487591039444668	1.0	-3.5734620938216173	2.0		0.0		0.0		0.0
samp_72	-4.176783079331514		0.0		0.0	-4.939550505058886	3.0	-4.780734992195779	1.0	-0.683875409500186	2.0		0.0	-4.970157874294258	3.0		0.0		0.0	-4.244467985403152	1.0	-4.723641228503998	2.0	-7.234300485743932	2.0		0.0	-0.12776344522250466	1.0	-3.67741684939795	1.0	-4.186944863237827	1.0		0.0	-5.864092562283307	1.0
samp_73	-4.427574255699067		0.0	-2.3809993340188513	1.0	-4.866919602316839	3.0	-4.7084397786027425	3.0	-0.6420400102868542	2.0	-4.882124765202241	2.0		0.0	-5.216230333744691	2.0	-1.7338575218447052	1.0		0.0		0.0		0.0	-4.415784886607432	3.0	-0.07229503279211143	1.0		0.0		0.0		0.0		0.0
samp_74	-4.253263190646425	-5.184773184196881	1.0	-2.422790324341333	1.0	-4.916618853164523	2.0		0.0		0.0	-4.931836551536731	1.0	-4.947157810363418	1.0	-5.266589636975406	1.0		0.0	-4.2221388537140765	2.0	-4.700871657837025	3.0	-7.21035101048812	1.0	-4.46498066429923	1.0	-0.11107790854273224	1.0	-3.6548778811723643	1.0		0.0	-4.689625219782256	1.0	-5.841119640943793	1.0
samp_75	-3.9991197282738105	-5.264560079795111	3.0		0.0	-4.9953877267542	1.0	-4.836279273616853	2.0	-0.7113901423931785	1.0	-5.0106389411893115	1.0	-5.026137407669786	2.0	-5.346606165108718	1.0	-1.8245651067917736	1.0		0.0		0.0		0.0	-4.54272038299318	1.0		0.0	-3.7320141813819907	1.0		0.0	-4.767597987619499	2.0	-5.920276628496839	2.0
samp_76	-4.2937974581126195	-5.1727572106533035	1.0	-2.412905274679923	3.0	-4.90474023191508	1.0	-4.746103423026375	1.0		0.0		0.0	-4.93524836590772	1.0	-5.254544552716619	1.0	-1.7618652536925106	4.0	-4.210558646568892	1.0		0.0		0.0		0.0		0.0		0.0	-4.152620188577729	1.0	-4.677856665754687	1.0	-5.8292401739647906	3.0
samp_77	-3.586291604288206	-5.409398673400693	1.0	-2.594162286895698	1.0		0.0	-4.977728435958351	1.0	-0.7634928386657821	2.0		0.0	-5.169093747483241	2.0	-5.4920195236448714	1.0		0.0	-4.43594954241947	1.0		0.0		0.0	-4.682633403694999	2.0		0.0	-3.869508391621625	2.0	-4.380837882525658	1.0	-4.908228424841948	1.0	-6.06508922459815	3.0
samp_78	-4.161847824226918		0.0	-2.4454149568565575	2.0	-4.944110378232744	4.0		0.0	-0.6862691277673569	1.0		0.0		0.0		0.0	-1.7899047776438843	4.0		0.0	-4.728174338669117	1.0	-7.239098525493628	1.0	-4.492141906199762	1.0	-0.13098507550453273	1.0		0.0	-4.191437764128876	2.0		0.0	-5.868674684520734	1.0
samp_79	-4.002758360752472	-5.2633642185652425	3.0	-2.485726199176224	1.0		0.0		0.0	-0.7108562399423789	2.0	-5.009460695371076	2.0		0.0	-5.34540826604608	2.0	-1.8238090922617207	1.0		0.0	-4.777887675985839	1.0		0.0	-4.541563959470886	3.0		0.0	-3.730874130051181	2.0		0.0	-4.766426797439223	1.0		0.0
samp_80	-3.6423593041080027		0.0		0.0		0.0	-4.957578754682256	2.0		0.0	-5.132891724774919	1.0	-5.148713072575028	1.0		0.0	-1.8980997655668372	2.0		0.0	-4.900040610882168	3.0	-7.428316194455763	1.0		0.0		0.0	-3.8500658353258332	1.0	-4.361119854626134	3.0	-4.888211447638172	2.0	-6.044307062831674	2.0
samp_81	-4.233482540269879	-5.190710362162743	2.0	-2.427652629581771	2.0	-4.922489554250819	1.0	-4.7637641590899396	3.0		0.0	-4.937709856057489	1.0	-4.953044309087339	1.0		0.0	-1.7746481813765467	1.0	-4.227853946714417	1.0		0.0	-7.216467453783921	1.0	-4.470781136116402	1.0	-0.11541065027278503	1.0	-3.6606502069684703	3.0		0.0		0.0		0.0
samp_82	-3.7763311456022244		0.0		0.0	-5.070204869220709	1.0	-4.91058647871992	1.0	-0.7419862364197041	3.0	-5.085496126234257	1.0	-5.101187189042307	1.0	-5.422836613957254	1.0	-1.871188240407277	1.0		0.0	-4.853181209963293	2.0	-7.375282120722446	1.0		0.0		0.0	-3.8045467562812054	2.0	-4.315014152028099	2.0		0.0	-5.99603989098141	2.0
samp_83	-4.12374453767547	-5.224488439986636	1.0	-2.454971295592376	1.0	-4.955848738407997	2.0	-4.796960082497687	1.0	-0.6923290046358558	1.0	-4.971079203913952	2.0		0.0	-5.306412482863021	1.0		0.0	-4.260322318423595	2.0	-4.739830217893027	1.0	-7.251475199085691	1.0		0.0	-0.13915811587855798	1.0		0.0		0.0	-4.72847310266912	2.0	-5.880472205283575	2.0
samp_84	-3.550531994695796		0.0	-2.603481345342363	1.0	-5.150982115199978	1.0		0.0	-0.7669703156695153	1.0		0.0	-5.182237793206095	2.0	-5.505439223870524	1.0	-1.9157711684041057	1.0		0.0	-4.933073112505283	1.0		0.0	-4.695445260617854	4.0	-0.24854520992099624	1.0	-3.8820107072003336	1.0	-4.393534470857604	1.0	-4.9211365521910935	2.0	-6.0785050872572075	1.0
samp_85	-3.9273692531671687		0.0		0.0		0.0	-4.859664392824696	3.0	-0.721809001346481	1.0	-5.034179465698656	2.0	-5.049734441011459	1.0		0.0	-1.8397661101915028	1.0	-4.321469445979548	1.0	-4.802379610888889	2.0		0.0		0.0	-0.17984220159899594	1.0		0.0	-4.2648906048029795	3.0	-4.790848279244337	3.0		0.0
samp_86	-4.089521501777059		0.0	-2.463599216965146	2.0		0.0	-4.807586406956708	1.0	-0.6977198155405545	1.0	-4.981795348712596	2.0	-4.997210676280836	1.0		0.0	-1.8053064542581825	1.0	-4.270702719076995	3.0		0.0	-7.262789626973515	2.0	-4.5142786337261995	1.0	-0.14643489459779835	1.0	-3.7038544096666515	1.0	-4.213502326096826	1.0	-4.739050283848888	1.0		0.0
samp_87	-3.7300281352539297		0.0	-2.5565852487530254	1.0	-5.086371544488	2.0	-4.926648247625958	1.0	-0.7476367286160874	1.0		0.0		0.0	-5.439363541848782	2.0		0.0		0.0	-4.86919978950011	2.0	-7.39328005174477	2.0	-4.632188057009438	2.0	-0.2176445410243713	1.0	-3.8201315044124744	2.0	-4.33078623895029	1.0		0.0	-6.012506901664095	1.0
samp_88	-3.5201360521433247		0.0		0.0	-5.162213083923561	2.0	-5.001854711899821	1.0	-0.7697984600964697	1.0	-5.177578078848781	1.0		0.0	-5.516957004339192	1.0	-1.9214489884115011	1.0	-4.4592192045000525	1.0		0.0	-7.479271652236166	2.0	-4.706417972596384	1.0	-0.253435538537159	1.0		0.0	-4.404413707164459	3.0	-4.932186047634776	1.0	-6.090017369842372	2.0
samp_89	-4.1160921171692655	-5.226900563172517	2.0		0.0		0.0	-4.799329048245938	1.0	-0.6935255008487751	1.0	-4.973467351351524	1.0	-4.988883417796337	1.0		0.0	-1.7996669370317369	1.0	-4.262639444525728	2.0	-4.742195214625174	2.0		0.0		0.0	-0.14078775193708323	2.0		0.0	-4.205338056945573	2.0	-4.730834013618617	1.0	-5.882859545111676	2.0
samp_90	-4.018251051612494	-5.258293452199057	1.0		0.0	-4.98920793430833	2.0		0.0	-0.7085505754591968	1.0	-5.00445851977047	1.0		0.0		0.0	-1.8205154023234038	2.0	-4.292700023467378	3.0	-4.772928201983573	1.0	-7.286973269231629	1.0	-4.536634809276957	1.0	-0.16135010580158238	1.0	-3.725995603334217	2.0		0.0		0.0	-5.914041005156893	2.0
samp_91	-4.102753394578108	-5.231113704355081	1.0		0.0	-4.962389980046756	1.0	-4.80346049285355	1.0	-0.6956100165485385	3.0	-4.97762606425232	1.0	-4.993051923752277	1.0		0.0	-1.8025125560135802	2.0	-4.266675616218365	2.0	-4.746315964087198	1.0		0.0		0.0		0.0	-3.699800120829653	2.0	-4.209427569907447	2.0	-4.734948076023433	1.0		0.0
samp_92	-4.354142581964475	-5.155238577576105	2.0		0.0	-4.887415360280715	2.0		0.0		0.0	-4.902623381504415	2.0	-4.917882089569729	2.0		0.0	-1.7491441482508818	3.0	-4.19364519158556	1.0	-4.671852877543646	2.0		0.0		0.0		0.0	-3.6260781435853273	3.0		0.0	-4.660673033978905	1.0		0.0
samp_93	-4.162484154976238		0.0	-2.445255629526716	3.0	-4.943916568969678	1.0	-4.785085785311121	2.0		0.0	-4.959145131664534	1.0	-4.974527979646144	1.0		0.0	-1.7897685302550965	1.0	-4.248716353578801	1.0	-4.727979747431402	2.0	-7.238892995280501	1.0	-4.491952123656494	2.0		0.0	-3.681695933497696	1.0		0.0	-4.716658999841295	2.0		0.0
samp_94	-4.127516348788695	-5.2233017780484765	1.0	-2.4540221783072464	1.0	-4.954682658683449	2.0		0.0	-0.6917230451881027	2.0	-4.969913847221537	1.0	-4.985322057561962	3.0		0.0		0.0	-4.259187871861592	1.0	-4.7386692895398	1.0		0.0	-4.502580256477128	1.0	-0.13835315616422608	1.0	-3.6922528445461125	1.0	-4.201844074186731	1.0		0.0	-5.879291400717043	2.0
samp_95	-3.645450957666709	-5.387576157800202	2.0	-2.5786855698937594	1.0		0.0		0.0		0.0	-5.131771898252776	3.0		0.0		0.0	-1.8974802911832096	1.0		0.0	-4.8989455501086	1.0	-7.4270541417695375	1.0	-4.661654549429588	2.0	-0.2326067796703804	2.0		0.0	-4.360037246999152	1.0	-4.887111565705684	1.0	-6.043174055819474	3.0
samp_96	-3.508948767940794		0.0	-2.614269246480879	2.0		0.0	-5.005945083188607	1.0		0.0		0.0	-5.1976679317143475	1.0		0.0	-1.9235389741313829	2.0	-4.46318243886204	1.0		0.0	-7.484055264598097	1.0		0.0	-0.2551942115469792	2.0	-3.896655658950504	1.0	-4.4084295211736855	6.0	-4.936267208317893	1.0		0.0
samp_97	-3.9066844600981074		0.0	-2.51051304259265	1.0	-5.025811908852238	1.0	-4.866490121482108	1.0	-0.7245558807159265	1.0	-5.041071836776608	2.0	-5.056642747331119	1.0		0.0		0.0	-4.328124050943495	2.0	-4.809207250180149	2.0		0.0	-4.572678692039842	1.0		0.0		0.0	-4.271641047220299	4.0	-4.797658737284767	2.0		0.0
samp_98	-4.634750089306205	-5.079717935913327	1.0	-2.3341322955879433	2.0	-4.812616808496975	2.0	-4.654336449792069	1.0	-0.6063591647727501	1.0	-4.827805867431899	1.0		0.0	-5.1613167062213225	2.0	-1.6917107801462112	2.0	-4.120390223122783	1.0	-4.597441251808705	1.0	-7.104642556064455	2.0		0.0	-0.02569674026962797	1.0		0.0	-4.061353347682483	1.0		0.0		0.0
samp_99	-4.069288720179913	-5.241784264661556	1.0		0.0	-4.972917976307297	1.0	-4.813929624249665	1.0	-0.7008029254497863	1.0	-4.988158780231637	1.0	-5.003609605113549	1.0		0.0		0.0	-4.276894835572086	4.0	-4.75676373735346	1.0	-7.26957701129459	1.0	-4.520569878603364	1.0	-0.15068646421760123	1.0	-3.7100889377988415	1.0	-4.2197711507522	1.0	-4.745362517646185	1.0	-5.897624868359174	1.0
