run	log_F	b5B8_log_P	b5B8_weight	b5D1_log_P	b5D1_weight	b5F5_log_P	b5F5_weight	b5H1_log_P	b5H1_weight	b5H5_log_P	b5H5_weight	b5B2_log_P	b5B2_weight	b5C3_log_P	b5C3_weight	b5F2_log_P	b5F2_weight	b5G4_log_P	b5G4_weight	b5H3_log_P	b5H3_weight	b5H7_log_P	b5H7_weight	b5B9_log_P	b5B9_weight	b5E4_log_P	b5E4_weight	b5F6_log_P	b5F6_weight	b5H2_log_P	b5H2_weight	b5H6_log_P	b5H6_weight	b5B3_log_P	b5B3_weight	b5C5_log_P	b5C5_weight	b5F3_log_P	b5F3_weight	b5G9_log_P	b5G9_weight	b5H4_log_P	b5H4_weight	b5G1_log_P	b5G1_weight	b5F8_log_P	b5F8_weight	b5G6_log_P	b5G6_weight	b5G3_log_P	b5G3_weight	b5B5_log_P	b5B5_weight	b5C4_log_P	b5C4_weight	b5C8_log_P	b5C8_weight	b5B7_log_P	b5B7_weight	b5C2_log_P	b5C2_weight	b5C1_log_P	b5C1_weight	b5C9_log_P	b5C9_weight	b5A8_log_P	b5A8_weight	b5C7_log_P	b5C7_weight	b5D5_log_P	b5D5_weight	b5D3_log_P	b5D3_weight	b5D7_log_P	b5D7_weight	b5D2_log_P	b5D2_weight	b5D6_log_P	b5D6_weight	b5D4_log_P	b5D4_weight	b5F7_log_P	b5F7_weight
samp_58	3.4875616805826635		0.0	-7.756652885758388	1.0		0.0	-2.284130621471296	1.0	-6.384445250409452	3.0	-5.832975205984703	1.0	-3.225721587063154	1.0		0.0	-4.438899621320739	1.0		0.0	-2.0638101327845795	1.0	-8.375438156459076	2.0	-0.9587527358153957	2.0	-5.736683701550812	2.0		0.0		0.0		0.0		0.0	-1.377707910737478	1.0	-4.928094270292278	1.0	-4.9221953231498246	1.0	-4.995549915415519	2.0	-5.652373340882329	1.0		0.0	-6.971098330359689	1.0	-7.22200130402894	1.0	-9.665199554827746	1.0	-8.810795204924732	1.0	-9.900265230557387	1.0	-8.88967394012652	2.0	-8.698808195433854	2.0		0.0		0.0		0.0	-7.208355325669457	1.0	-10.314257994257654	2.0	-10.305257617333858	1.0		0.0	-23.194042547334476	1.0	-8.031639268019156	4.0	-1.6626949874150416	2.0
samp_59	3.3247341193405253		0.0	-7.761669405295787	1.0		0.0	-2.3668374855283036	1.0	-6.404941381237163	4.0	-5.849606476449999	1.0	-3.297877162437467	1.0		0.0	-4.49210761273965	2.0	-4.01937391053852	2.0	-2.148962535812011	1.0	-8.387116325936718	1.0	-1.0601493064918908	1.0	-5.765938307606173	1.0	-2.604201939087503	3.0		0.0	-5.424209448147212	1.0	-25.094231393873923	2.0	-1.4705729039359992	3.0	-4.970001592307332	1.0		0.0	-5.0469367183001195	1.0	-5.6818775918835644	2.0		0.0	-6.989858844658474	2.0		0.0		0.0		0.0	-9.90376068064712	1.0		0.0	-8.704117715578898	2.0	-8.260103116142023	2.0	-5.217479393664543	1.0		0.0	-7.1864680952279985	1.0		0.0	-10.318074926107892	1.0		0.0	-25.300305819577627	1.0		0.0	-1.7508658752541293	1.0
samp_60	3.3372082702610375	-3.8158423167360547	1.0	-7.7612291370979	3.0	-6.4338078903613996	1.0		0.0		0.0	-5.848140246103796	2.0	-3.2923140089672787	2.0	-1.1057486032889523	1.0	-4.487931810689459	2.0	-4.014618868680262	1.0		0.0	-8.386020526895946	1.0		0.0		0.0		0.0		0.0		0.0	-22.96633423971235	1.0	-1.4635228866682017	1.0	-4.9666435660815	1.0	-4.964825487500132	4.0	-5.042905534247811	1.0	-5.679461402155661	2.0	-6.425652027645129	1.0	-6.988328304025083	1.0	-7.187579486777007	1.0	-9.660746908348806	2.0	-8.811291759381422	2.0		0.0		0.0		0.0	-8.26111744332412	1.0	-5.215142417275717	2.0	-11.28111380401331	1.0		0.0	-10.287535481293675	2.0		0.0		0.0	-24.662677843316455	2.0		0.0	-1.744183472893939	2.0
samp_61	3.2825759726320087	-3.8377482804821383	3.0		0.0		0.0	-2.388092122494326	1.0		0.0		0.0		0.0	-1.1388727329683161	1.0	-4.506358511708448	2.0		0.0		0.0	-8.390408250720549	1.0	-1.085830011170443	1.0		0.0	-2.624833484555255	2.0	-1.2890969693667191	1.0	-5.430800233749709	1.0		0.0	-1.4941953723963397	2.0	-4.981540336106981	1.0	-4.981084956869909	2.0	-5.060770443195624	4.0		0.0	-6.425960753540061	4.0	-6.995206940841724	1.0		0.0	-9.658391911861548	1.0		0.0		0.0	-8.879575572886164	2.0	-8.705757908846698	1.0	-8.256508285519617	1.0	-5.225710106769818	1.0	-11.294296178486825	1.0	-7.180611188337417	1.0		0.0	-10.322940014752547	2.0	-11.563995928412728	1.0	-22.381901905758475	1.0	-8.01385256390145	2.0		0.0
samp_62	3.0652457368826593		0.0		0.0	-6.4742358940287845	1.0	-2.496657964995564	1.0	-6.445069486636818	1.0		0.0	-3.4136196839965667	1.0	-1.2671613512511932	2.0		0.0	-4.121239548807288	3.0	-2.2820359473439065	1.0		0.0		0.0		0.0		0.0	-1.4137920167270295	1.0		0.0		0.0	-1.613807746013667	4.0	-5.044998896685832	1.0	-5.0493928975870945	1.0		0.0	-5.738014436431082	2.0	-6.431813604795156	4.0		0.0	-7.119426462660427	3.0	-9.64912511652951	1.0	-8.8130422843679	1.0		0.0		0.0		0.0	-8.236471532146759	1.0	-5.27360515856723	3.0	-11.334112041307563	2.0		0.0		0.0	-10.348387680322238	3.0		0.0	-24.358737117742102	2.0	-7.992664681488916	2.0		0.0
samp_63	3.281198439521839		0.0		0.0	-6.441320909123628	1.0	-2.388786661984588	1.0		0.0		0.0	-3.317242459171491	1.0	-1.1396986003210126	2.0		0.0	-4.0362202566159215	1.0	-2.1715095861429856	1.0	-8.390506104167802	1.0		0.0	-5.774448194501326	2.0		0.0	-1.2899167855441758	2.0	-5.431035706942068	3.0	-21.165876444763285	1.0	-1.4949395185247145	4.0		0.0	-4.981511507140097	3.0		0.0		0.0		0.0	-6.995350736232713	2.0		0.0		0.0	-8.811428712840032	1.0	-9.905390607313484	2.0	-8.879468147922026	1.0	-8.705678696490526	2.0	-8.256383873439617	1.0	-5.225986529782052	2.0	-11.286358916975638	2.0		0.0		0.0	-10.32320448629241	1.0	-11.560883290199502	1.0	-22.48352833760395	2.0	-8.013706898433698	1.0		0.0
samp_64	3.2570852157146275		0.0	-7.764157568273697	1.0		0.0	-2.4009206383836283	1.0		0.0	-5.858012448401553	3.0		0.0		0.0		0.0		0.0	-2.183898900737427	3.0		0.0		0.0	-5.7793129585225085	3.0	-2.6372792392982336	1.0	-1.3039799509250365	1.0	-5.434996787164307	1.0	-21.6379134589258	2.0	-1.508444381006111	1.0		0.0	-4.988791045081497	2.0	-5.069221927626757	2.0	-5.6954668598469045	1.0	-6.426261050677363	2.0	-6.998453320553222	1.0	-7.168151725965701	1.0	-9.657640376223688	1.0		0.0	-9.906214121749628	1.0	-8.878232770466505	2.0		0.0		0.0	-5.230857652382259	2.0	-11.297562244264205	2.0		0.0	-10.272793106023721	3.0	-10.325461646604099	1.0	-11.580068185133278	1.0	-21.814601667843775	1.0	-8.011525798203452	1.0		0.0
samp_65	3.3243674753852326		0.0	-7.761678289774538	1.0	-6.435477155409924	1.0	-2.367006534673538	2.0	-6.405006717284953	1.0		0.0		0.0	-1.1135487773165238	3.0		0.0	-4.019551334631818	1.0		0.0	-8.387161403055902	3.0		0.0	-5.765976871836762	1.0		0.0	-1.2645594118431442	1.0	-5.424261902842716	2.0	-19.72265480123281	1.0	-1.4707576387902002	1.0		0.0		0.0	-5.047064465602385	1.0	-5.681959789084613	1.0	-6.4256881540483874	1.0	-6.989864268681461	1.0		0.0		0.0		0.0	-9.904234940211404	2.0	-8.881691386774433	1.0	-8.704191859504832	1.0	-8.260109150843606	2.0	-5.217561047749717	1.0	-11.281772717447067	2.0	-7.186344568106664	1.0		0.0	-10.317832122105573	2.0	-11.557953879020078	3.0		0.0	-8.017658956269763	2.0	-1.7510646343841367	2.0
samp_66	3.3270208670136463	-3.81991959971731	4.0	-7.761588997791848	4.0	-6.435137831550948	1.0	-2.365691684924166	1.0	-6.404656469327591	2.0		0.0		0.0		0.0	-4.491344471953581	2.0		0.0	-2.1477732616145766	2.0		0.0	-1.0587609314982467	1.0		0.0		0.0	-1.2630119731819882	1.0	-5.42386913707288	2.0		0.0	-1.4692718227234205	2.0		0.0	-4.967844439151738	1.0	-5.0462264480844	1.0	-5.681444987201267	2.0	-6.425696840895717	1.0		0.0		0.0	-9.66049592021567	2.0		0.0	-9.904017349781292	1.0		0.0	-8.703971888843865	1.0	-8.260303661276486	1.0		0.0	-11.28217479601227	1.0	-7.186666598206097	1.0		0.0	-10.318977385893243	3.0		0.0	-31.935462733884993	1.0		0.0	-1.7496540595351604	3.0
samp_67	3.1416695133522388	-3.8949419100803935	3.0		0.0		0.0	-2.458679589361331	3.0	-6.4322648195600305	1.0	-5.874389764895803	2.0	-3.379463276563582	1.0		0.0		0.0	-4.09087317450512	2.0		0.0		0.0	-1.1701050957190247	1.0	-5.803886249705748	2.0	-2.693449676459801	1.0	-1.3704818613902157	2.0	-5.455658605113122	1.0		0.0	-1.5721609558513787	1.0		0.0		0.0	-5.108235676632897	2.0		0.0	-6.428871802129841	2.0		0.0	-7.139097012364336	2.0	-9.652659542326724	1.0	-8.81249741653958	3.0		0.0		0.0		0.0	-8.243757945137975	2.0	-5.255759306571831	2.0	-11.318535690515004	1.0	-7.161074674369611	1.0		0.0		0.0	-11.577122964675963	2.0	-22.42198797134916	1.0		0.0	-1.8479067832337246	2.0
samp_68	3.464986503212369		0.0	-7.757443186212663	3.0		0.0	-2.2956595359080643	1.0		0.0		0.0	-3.235698750469017	1.0	-1.0267802257904164	1.0	-4.446088881534954	3.0		0.0	-2.075699213930436	1.0	-8.377005821909782	2.0		0.0	-5.740496539243478	2.0		0.0		0.0		0.0	-21.75206636589534	1.0		0.0	-4.933640707883877	2.0	-4.928395176305358	1.0	-5.002488757208675	5.0	-5.6561933581197925	1.0		0.0		0.0		0.0		0.0	-8.810677690727553	1.0	-9.900730669621057	1.0	-8.888597610313315	1.0	-8.699680215540221	1.0	-8.271511434275892	1.0	-5.192898180184558	2.0		0.0	-7.20535526568632	2.0	-10.309692981826904	2.0		0.0	-11.546041328990379	1.0	-23.472953507271306	2.0	-8.029802369545912	2.0	-1.675068236048909	1.0
samp_69	3.264230191836703	-3.845137276424155	3.0	-7.76376439845503	3.0		0.0	-2.3973159391245904	1.0	-6.413468721265238	1.0	-5.857079453972213	1.0		0.0	-1.1499073598291987	1.0	-4.5126157773656335	1.0		0.0	-2.180269904537305	2.0	-8.391869537069361	1.0		0.0	-5.777855155633799	2.0	-2.633775924223866	1.0		0.0	-5.433809445531296	1.0		0.0	-1.504429310513566	2.0	-4.986641909985776	1.0		0.0	-5.06682356554834	2.0	-5.693984637873747	2.0	-6.426168226866377	2.0	-6.997546804503091	2.0	-7.169907517140157	1.0		0.0	-8.811679352917144	2.0	-9.906072830859834	1.0	-8.878461965288173	1.0	-8.70618863536336	1.0		0.0	-5.2294024184358	1.0		0.0		0.0	-10.273764088164429	1.0		0.0	-11.565667640944008	2.0	-24.286963427773102	2.0		0.0		0.0
samp_70	3.1985671030134974	-3.871745464030728	3.0	-7.7662323253255545	1.0		0.0	-2.4302681920435063	1.0	-6.423280734071331	1.0	-5.866003689540844	1.0		0.0	-1.1891158401436128	2.0		0.0	-4.068445351361041	3.0		0.0	-8.397422059996888	2.0	-1.136374744911776	1.0	-5.791523477178564	1.0		0.0	-1.3378680957005111	2.0		0.0	-20.825037832855777	1.0	-1.540897132154229	1.0	-5.0053128028408045	5.0	-5.006842630400016	1.0		0.0		0.0	-6.4273168457009175	1.0	-7.006335872438378	1.0		0.0	-9.65531895662414	3.0		0.0	-9.907732035591486	1.0	-8.874931246790107	2.0	-8.708814170365065	3.0	-8.24897379066398	1.0		0.0		0.0		0.0		0.0	-10.331727837121818	1.0		0.0	-21.82213356710099	1.0	-8.005966968784442	1.0		0.0
samp_71	3.076380090861429	-3.921700357947507	1.0		0.0	-6.47238123288057	1.0	-2.4911172360371756	1.0	-6.4431498031885175	2.0		0.0		0.0	-1.2606975594705956	1.0		0.0	-4.116815110390559	2.0	-2.276373802422671	2.0	-8.40848879995786	2.0	-1.2084230806929877	2.0	-5.8187039383046715	1.0	-2.725070815816526	1.0	-1.407493529652023	1.0	-5.468523518144609	2.0	-23.659750484007343	2.0	-1.60777870685331	2.0		0.0		0.0		0.0		0.0	-6.4313123816250535	1.0	-7.024050744548418	1.0	-7.122310637574265	3.0	-9.649907121135017	1.0	-8.813023972057143	1.0	-9.912219834706136	1.0	-8.867740302810974	1.0	-8.714041247824962	3.0	-8.23744683644294	2.0	-5.270936153108056	1.0	-11.328395252327722	2.0		0.0		0.0	-10.345644317582593	1.0		0.0		0.0		0.0		0.0
samp_72	3.3319932784900748		0.0	-7.761425136829994	4.0		0.0		0.0	-6.403967141143582	1.0		0.0	-3.294641909704926	2.0	-1.1089154339026257	1.0	-4.489671461783117	1.0	-4.0166192723568415	1.0	-2.1451964854167476	3.0	-8.386554590556461	3.0		0.0	-5.76450862334166	2.0		0.0	-1.26006750995731	2.0	-5.423114030602527	2.0		0.0	-1.466463652696209	1.0		0.0	-4.966361924021758	1.0	-5.044596421475594	2.0	-5.68047389053163	2.0	-6.425703455923517	1.0		0.0		0.0	-9.660429327752842	2.0		0.0	-9.903835271932888	1.0		0.0		0.0	-8.260740962411624	1.0	-5.216110776388321	2.0		0.0	-7.187372741022534	1.0		0.0		0.0	-11.554300535276564	1.0	-23.881153032297973	2.0		0.0	-1.746975179947647	2.0
samp_73	3.306792246416717	-3.8280212077791353	1.0		0.0	-6.437817592448932	3.0	-2.3758900864405907	1.0	-6.407434723758225	4.0	-5.851743549069257	1.0		0.0	-1.1242356084572434	1.0		0.0		0.0	-2.1582608479327563	2.0	-8.38850816316498	3.0		0.0		0.0	-2.612976484623607	1.0		0.0	-5.426978179389941	1.0		0.0	-1.480638312878137	1.0		0.0	-4.973833347750629	2.0	-5.052804296522516	1.0	-5.685401384317706	3.0		0.0		0.0	-7.180226695434546	1.0	-9.659030554806847	1.0	-8.811502236347131	2.0	-9.90422705636194	1.0		0.0		0.0	-8.258586143666006	2.0	-5.220953419316658	1.0		0.0	-7.183961764073498	2.0		0.0	-10.320956913374172	3.0	-11.557216844503797	2.0	-19.632746546845347	1.0		0.0		0.0
samp_74	3.26143809762396		0.0	-7.763870055086412	2.0		0.0	-2.3987328946518485	1.0	-6.413875630372541	2.0		0.0	-3.3260461259156986	1.0		0.0	-4.5135783559799805	2.0		0.0	-2.1817224331393748	3.0	-8.39210020833162	2.0	-1.0986446166109685	2.0		0.0	-2.6351495891417236	2.0		0.0		0.0	-24.093566059109023	2.0		0.0	-4.987421452505348	1.0		0.0	-5.067739510398429	2.0	-5.694572517326246	1.0	-6.426204834242743	3.0	-6.997909784950036	2.0	-7.169261282360492	1.0	-9.658087417520234	1.0	-8.811723716559987	2.0	-9.905666490934253	2.0		0.0		0.0		0.0	-5.22998199795571	2.0		0.0	-7.177648795420912	1.0		0.0		0.0		0.0		0.0	-8.011890743773233	2.0	-1.7846567721604643	2.0
samp_75	3.058634253315427	-3.929067607857973	2.0	-7.772409362499743	2.0		0.0	-2.4999195733750175	4.0	-6.446252206232621	1.0		0.0	-3.416564458922303	2.0		0.0		0.0	-4.12390788316145	2.0	-2.28540775474456	1.0	-8.41023293704358	1.0		0.0	-5.822865098659139	1.0	-2.7336897454599103	1.0		0.0	-5.472197164258218	2.0		0.0	-1.6173982893337764	1.0	-5.047059509702978	1.0	-5.051596831396157	1.0		0.0	-5.739601344852041	1.0		0.0	-7.026842236726647	1.0	-7.117688673040053	2.0	-9.648543403083869	1.0	-8.813080311096117	2.0		0.0	-8.86656921028915	1.0	-8.714833707522988	2.0	-8.23565199023439	1.0	-5.275217036557639	1.0	-11.326493816109917	1.0	-7.149586241822613	1.0	-10.230595151417777	1.0		0.0	-11.592523817314513	2.0	-20.081087438153716	1.0		0.0	-1.8912672554409165	1.0
samp_76	3.2254217368160747	-3.8608381514040646	1.0	-7.765211747271975	2.0		0.0	-2.4168138893154323	2.0		0.0	-5.862247486467317	3.0	-3.3420935214775547	3.0	-1.1731501023771218	2.0		0.0	-4.0579246836831055	1.0	-2.200266777527612	1.0	-8.395039505276829	1.0	-1.1202945788928214	1.0	-5.78583844861803	1.0	-2.6527179873775157	1.0		0.0	-5.440369765869813	1.0		0.0	-1.5260366847281663	4.0		0.0		0.0	-5.079793733623418	1.0		0.0	-6.42676697831142	2.0		0.0	-7.160323108158111	1.0		0.0		0.0	-9.906141023095069	1.0	-8.876427498942366	2.0		0.0	-8.2514607711333	1.0		0.0	-11.298113100152705	1.0	-7.172689770012841	2.0		0.0		0.0	-11.569643371686508	2.0	-21.605717008268225	1.0		0.0	-1.8037681871464455	3.0
samp_77	3.1350137464470844		0.0	-7.768908947100583	2.0		0.0		0.0		0.0	-5.8754176989925835	1.0	-3.38243881291623	2.0	-1.2265695833884962	2.0		0.0		0.0	-2.246589448639609	1.0	-8.403052567607064	2.0		0.0	-5.805364125220133	2.0		0.0	-1.3743011852173037	1.0	-5.456908218308513	3.0		0.0		0.0		0.0		0.0	-5.110540242115052	1.0	-5.721869887771007	1.0		0.0	-7.015375118362968	3.0	-7.137398104417961	1.0	-9.652497837174536	3.0	-8.812562418354709	1.0		0.0	-8.87134582416249	1.0	-8.711462825872156	2.0	-8.243133502845188	1.0	-5.257283759898227	1.0		0.0	-7.160080994343262	1.0	-10.248012753958497	2.0	-10.339174848402816	3.0	-11.579041870835875	1.0	-25.199496224538382	1.0	-7.999714095932107	2.0		0.0
samp_78	3.331295836163492	-3.8182061574875137	1.0	-7.761517503997458	1.0	-6.434528988318521	4.0		0.0	-6.40409057202695	3.0	-5.848816104841501	1.0	-3.2949624917000073	1.0		0.0		0.0		0.0		0.0		0.0	-1.0561270015185666	2.0	-5.7646346701673234	2.0		0.0		0.0		0.0		0.0		0.0	-4.96824909111288	3.0		0.0		0.0	-5.680605489028271	2.0	-6.425667292503788	3.0	-6.98906156641697	2.0	-7.186138137682866	1.0		0.0		0.0	-9.90341722426922	1.0	-8.88198069129918	2.0		0.0	-8.260583687337137	1.0		0.0	-11.280058983175486	2.0	-7.187327686046311	3.0	-10.287734521988988	2.0		0.0	-11.544812873182018	1.0		0.0	-8.018302951645094	1.0	-1.7473453675395318	2.0
samp_79	3.2239836595806115	-3.8614078237591642	3.0	-7.76523754572842	1.0	-6.449390473854819	2.0		0.0	-6.419422556396831	1.0	-5.862443265880869	2.0	-3.342731961118066	2.0	-1.1739932138505842	1.0	-4.526472394382272	1.0	-4.058487177838954	1.0		0.0	-8.395216883479277	1.0	-1.1211597513429579	1.0		0.0		0.0	-1.323183227700928	1.0	-5.440654995810388	1.0	-23.185198451583688	1.0		0.0		0.0		0.0		0.0	-5.702384205241411	5.0		0.0	-7.002923821454567	1.0		0.0	-9.656164337844986	1.0	-8.811786661558486	1.0	-9.907042674265822	3.0		0.0	-8.707938704495396	1.0		0.0	-5.23776957078673	1.0	-11.296911592395006	1.0		0.0	-10.266050289353009	1.0	-10.32987579843481	1.0	-11.568769080803527	2.0	-23.636586939192313	1.0	-8.008380065403852	2.0	-1.8045267376583236	1.0
samp_80	3.270720726625697	-3.8425326230414614	1.0		0.0	-6.442747709914482	3.0		0.0	-6.4124887346773045	1.0	-5.856239739884645	2.0		0.0	-1.1460133801921188	1.0	-4.510401802125664	1.0	-4.04028173386196	1.0	-2.176919138885051	2.0		0.0	-1.093013664869312	1.0	-5.7765481682749815	1.0	-2.6306118066922406	1.0	-1.2960258149720676	1.0	-5.432754550454599	1.0		0.0	-1.500822844966076	1.0		0.0	-4.984668943072237	1.0	-5.064676576700066	1.0	-5.69267064412875	1.0	-6.426091357705043	3.0	-6.99669389086158	2.0	-7.171469097489133	2.0		0.0		0.0		0.0	-8.878763245003928	1.0		0.0	-8.255485872871265	2.0	-5.2280934497435	2.0	-11.290811422695857	2.0	-7.179019370877622	1.0		0.0		0.0	-11.559509001712627	1.0	-21.236954775269822	1.0		0.0	-1.7797014584953263	3.0
samp_81	3.337554173537072		0.0	-7.761227542459105	1.0		0.0		0.0	-6.403212512593332	1.0		0.0		0.0	-1.1055374229353963	1.0	-4.48780608089623	1.0	-4.014489400484743	2.0		0.0	-8.38612690071514	2.0		0.0		0.0		0.0	-1.2567791459133544	2.0		0.0	-17.961555258087106	1.0	-1.4633312904992113	1.0	-4.966551531662127	2.0		0.0	-5.042797967311971	1.0	-5.679399911518571	1.0		0.0		0.0	-7.187644415737274	2.0	-9.660639330770046	3.0	-8.811299493731141	2.0	-9.904022015870376	1.0	-8.882389313395834	4.0	-8.703566071260912	1.0	-8.261216997536193	2.0	-5.215073286335568	1.0	-11.288571376217142	1.0	-7.188198431316107	1.0	-10.289461327694923	1.0	-10.317813636124782	1.0	-11.553443550576779	1.0		0.0	-8.018915475902395	1.0	-1.743981250579429	3.0
samp_82	3.2797034269392786	-3.8389020535024274	1.0		0.0		0.0	-2.389528705011742	1.0	-6.411243723296746	1.0	-5.855098710075517	1.0		0.0	-1.1405934596244993	1.0		0.0	-4.036772177482463	2.0	-2.172293907293931	2.0	-8.390645535578072	5.0		0.0		0.0	-2.6262157575044767	3.0	-1.2907662383833676	1.0	-5.431276111900748	1.0		0.0	-1.4957984413585	2.0	-4.982332859488635	1.0	-4.981937369665769	2.0	-5.061695607909789	1.0	-5.690819365434672	2.0	-6.425993801147554	2.0	-6.995573284344444	1.0		0.0		0.0	-8.811709608929199	2.0	-9.904824426017303	2.0	-8.879356167506042	1.0		0.0	-8.256339605204063	1.0	-5.226284870338241	1.0	-11.288942649351373	1.0		0.0		0.0		0.0		0.0	-25.829887796364865	2.0		0.0	-1.774912367957203	1.0
samp_83	3.121291768404614	-3.9032873125386938	1.0	-7.769509007869333	2.0	-6.4650751850245785	1.0		0.0	-6.435613061982986	1.0		0.0	-3.388580272076323	1.0	-1.2346089118261399	1.0		0.0		0.0	-2.2535513446256723	2.0	-8.404368034441536	2.0		0.0		0.0	-2.7033491545460446	2.0	-1.382101387834624	1.0	-5.459581243344103	1.0		0.0		0.0	-5.028035872157404	3.0		0.0	-5.115275404503316	1.0	-5.7249857139492475	1.0	-6.42955883204161	2.0		0.0	-7.133887046638863	1.0	-9.651551817681115	2.0		0.0	-9.910157939458681	1.0	-8.870567644031356	2.0	-8.712056291784489	4.0	-8.241894692519635	1.0		0.0	-11.325747075108705	1.0	-7.158187695434774	1.0	-10.24482287016974	2.0		0.0	-11.574088914943644	2.0	-20.18019875913704	2.0		0.0		0.0
samp_84	3.224015390554515	-3.8614041780323136	1.0	-7.7653233837846685	1.0	-6.449402848031399	2.0	-2.4175060326969517	1.0		0.0		0.0	-3.342697119620991	2.0	-1.1739722645344213	4.0		0.0	-4.058474802297982	1.0		0.0		0.0	-1.121147757774346	2.0	-5.786125218470755	1.0		0.0	-1.3231817613152375	2.0	-5.440629580990605	1.0		0.0		0.0		0.0		0.0	-5.080239681038804	1.0	-5.702396325955585	2.0	-6.426764186676173	1.0		0.0	-7.159957423466161	1.0		0.0	-8.811895989220755	2.0	-9.907146937275213	1.0		0.0	-8.707674121813232	1.0	-8.25134216768902	2.0	-5.237739056800877	1.0	-11.299282180969785	2.0	-7.17248667329009	2.0	-10.266500182048869	1.0	-10.329709200572838	2.0		0.0	-23.77368727155916	2.0		0.0	-1.8044930472597052	2.0
samp_85	3.140764721577912	-3.895281083948633	1.0	-7.76866638464814	2.0	-6.461994952427844	1.0	-2.459117170381936	2.0	-6.43241118139419	2.0	-5.87453325345134	1.0		0.0	-1.2231759150325687	1.0		0.0	-4.091230954825206	2.0	-2.2436454852497647	3.0		0.0	-1.1706614661582089	3.0		0.0	-2.6938664113937576	1.0		0.0	-5.455825418186646	2.0		0.0	-1.5726744468803693	2.0		0.0	-5.02508137622899	1.0		0.0	-5.720576914798209	1.0	-6.428895847481213	2.0		0.0	-7.138774629424163	1.0	-9.652985609307196	2.0		0.0		0.0		0.0	-8.711127991544418	1.0	-8.2436921168182	2.0		0.0		0.0	-7.160890543452889	1.0	-10.2499209011728	2.0		0.0		0.0	-24.562271579406666	2.0	-8.000230289140601	2.0	-1.848451387214661	1.0
samp_86	3.2511538904952113	-3.8504172957924654	1.0		0.0		0.0		0.0	-6.4153496030331985	1.0	-5.858775961817895	1.0	-3.3306112783632367	1.0		0.0		0.0	-4.0478931971137575	2.0	-2.1870098723015388	2.0	-8.392960951799477	1.0	-1.1048324999119898	2.0	-5.780517029320388	2.0	-2.6401550041643196	1.0	-1.3074145548337104	1.0		0.0	-28.081277548730895	1.0	-1.5117263943032662	1.0	-4.990304865135967	1.0	-4.990607936724906	3.0	-5.071150093837283	1.0	-5.696677180682252	1.0	-6.426343353995694	2.0		0.0	-7.166681083232291	2.0	-9.65747475566172	1.0	-8.811731060593871	3.0	-9.905547335326373	1.0	-8.877963315778402	1.0		0.0		0.0	-5.232070864627031	2.0	-11.292330310685452	1.0	-7.176263100737785	1.0	-10.273038599008322	1.0	-10.325995621411455	1.0		0.0		0.0		0.0	-1.7901251101286746	2.0
samp_87	3.2783255937766493	-3.8394668981099813	3.0		0.0		0.0	-2.3902232121333733	2.0		0.0	-5.8552725948830755	2.0		0.0	-1.1414405602470905	1.0	-4.507809810917799	1.0		0.0	-2.1729978183256873	1.0	-8.39077249664305	1.0	-1.0884135235495618	1.0	-5.775026906540779	2.0		0.0	-1.2915775057938603	2.0	-5.431508042173603	1.0	-24.606162744370195	1.0		0.0	-4.982722868727044	1.0	-4.982381161384459	2.0	-5.062160332145916	1.0	-5.6911159008112	3.0		0.0	-6.995720616959735	2.0	-7.173345871405806	1.0		0.0	-8.811677739405026	2.0		0.0		0.0		0.0	-8.256155754360964	2.0	-5.226568603439909	2.0	-11.291540739063167	1.0		0.0	-10.277140354986798	1.0	-10.323609775062778	1.0		0.0	-26.216306126916077	2.0		0.0	-1.7756622794448966	2.0
samp_88	3.38737290677326		0.0	-7.759641165563955	1.0	-6.427455140215279	1.0	-2.335135232956385	2.0	-6.3966823624375175	1.0	-5.842601578115919	1.0		0.0		0.0		0.0		0.0		0.0	-8.382439088517357	2.0		0.0	-5.754153941428328	2.0		0.0	-1.2271993321157513	5.0	-5.415136528526121	1.0		0.0	-1.4351182902353135	2.0	-4.953367120554351	3.0	-4.950248344149963	1.0	-5.0268174911100605	1.0		0.0	-6.425727094125581	2.0	-6.98231647430679	1.0		0.0		0.0	-8.811079884082115	3.0		0.0		0.0	-8.702003427721717	2.0	-8.26528947024244	3.0		0.0	-11.272247493736446	2.0		0.0	-10.296819002086865	3.0		0.0		0.0		0.0	-8.023280734020872	1.0	-1.717164821204689	1.0
samp_89	3.3474493058379844	-3.811734145173063	2.0	-7.7609217342812045	4.0	-6.432502240013636	1.0		0.0	-6.401906202348762	1.0	-5.846978001009796	3.0	-3.287761918278707	1.0	-1.0994741497503473	4.0	-4.484478691705503	1.0		0.0	-2.1371574659148185	2.0	-8.385428137607331	1.0		0.0	-5.761559667375473	2.0		0.0		0.0	-5.420767269055091	1.0		0.0	-1.4577271633546531	2.0	-4.963891107306169	2.0	-4.961797291543173	1.0	-5.039570430565678	1.0	-5.677462187764417	1.0		0.0	-6.987067070839474	2.0		0.0	-9.659972944663952	1.0		0.0		0.0		0.0		0.0	-8.262133292608837	1.0		0.0	-11.278411216664727	1.0		0.0		0.0	-10.317724344571317	1.0	-11.566922194226192	1.0	-22.85728592936793	2.0	-8.019665787522262	1.0	-1.7386506246850832	1.0
