run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_67	-2.812388286641787	-5.019328833126153	1.0		0.0	-4.877099744975433	4.0	-4.602411641936794	1.0	-0.6020249560714233	1.0	-4.835518486554854	3.0	-4.769344294095611	2.0	-5.185578845026191	1.0		0.0		0.0	-4.597951864351403	1.0	-7.558174005189067	2.0		0.0		0.0		0.0	-4.393687082232758	2.0		0.0		0.0
samp_68	-2.984574305595395	-4.950944251489838	1.0	-2.375541179353092	4.0		0.0	-4.535977043392935	2.0		0.0	-4.76792294076753	1.0		0.0	-5.1164341370271265	2.0	-1.7471023142919937	1.0		0.0	-4.531751746072446	2.0	-7.473846449639281	3.0		0.0		0.0		0.0	-4.327272383703617	1.0	-4.918854569351497	1.0		0.0
samp_69	-3.0176993999781487		0.0	-2.3682821551457347	2.0	-4.796464221859329	2.0	-4.5232895271861535	1.0		0.0	-4.755032918275062	2.0	-4.6893148364487	2.0	-5.103276391739116	1.0	-1.7429836223012467	2.0	-4.020305484815569	1.0	-4.519106359290081	1.0	-7.458066617693684	1.0		0.0	-0.2700627931645616	1.0		0.0		0.0		0.0	-6.013738078776286	2.0
samp_70	-2.579242516615929		0.0	-2.4523647042110714	1.0		0.0	-4.693163519007647	2.0	-0.6151985145767396	2.0	-4.928146983721971	1.0	-4.861355167506181	1.0	-5.2807209633145655	2.0		0.0		0.0	-4.6883519750649265	1.0	-7.678334509305533	2.0	-4.776439970498283	2.0		0.0	-4.048129545079907	3.0		0.0		0.0	-6.20017056028578	1.0
samp_71	-2.9619282480928035	-4.9598737102733255	2.0		0.0	-4.818225258581231	2.0		0.0		0.0	-4.776757836050719	2.0		0.0		0.0	-1.7498255391013613	2.0	-4.040648865446682	5.0		0.0	-7.484718484021172	2.0	-4.625737712540809	1.0	-0.27665695420564057	1.0	-3.9046403625297073	1.0		0.0		0.0		0.0
samp_72	-2.7029463408869363		0.0	-2.4315747763374547	1.0	-4.920563148580032	1.0	-4.644946696457581	2.0	-0.6089678242080755	1.0		0.0		0.0		0.0	-1.7739085273665993	1.0	-4.135387689162106	2.0	-4.640326380318405	2.0	-7.613738438178271	2.0	-4.727441142123415	2.0	-0.30255267358619203	1.0		0.0	-4.4361670642270425	1.0	-5.03129975056422	2.0		0.0
samp_73	-2.8144698044057006	-5.01850175880278	1.0	-2.410688409640681	1.0	-4.876287552027698	2.0	-4.601610251890446	2.0	-0.60189797765185	1.0	-4.83470051411591	1.0	-4.768530742581752	1.0		0.0	-1.7651200755549161	1.0		0.0	-4.597148388324381	2.0	-7.557147536317585	2.0	-4.6834612594310805	1.0	-0.29232603313942346	1.0		0.0	-4.3928857772424115	1.0		0.0	-6.098850629996709	1.0
samp_74	-2.631062967516147	-5.092272054304302	2.0	-2.4439650750262936	1.0		0.0	-4.672958480650547	1.0	-0.6127926102054101	1.0	-4.907491748862414	1.0	-4.840842366510463	3.0	-5.259460379780714	1.0		0.0		0.0		0.0	-7.651043209868512	3.0		0.0	-0.30845531236316515	1.0	-4.0287381845816075	1.0	-4.464112362987577	2.0		0.0	-6.177628944777587	1.0
samp_75	-2.842339614177966		0.0	-2.405200642329322	1.0	-4.865255172309292	3.0	-4.590804517684544	2.0		0.0		0.0		0.0	-5.173471216793979	1.0	-1.7625521414993905	3.0		0.0	-4.5863880961195145	2.0		0.0	-4.672501081312328	1.0	-0.28955327545499154	1.0	-3.94946120074679	2.0	-4.382090184024666	2.0		0.0		0.0
samp_76	-2.754144028499299	-5.042674353785706	1.0		0.0	-4.900198634659482	1.0		0.0	-0.605885950263892	1.0		0.0	-4.792249775990241	1.0	-5.209205669228465	2.0	-1.7701931729153704	1.0	-4.116659673183595	1.0	-4.62048331190919	3.0	-7.5875577856117244	2.0		0.0	-0.2980211558252887	1.0	-3.9825685886814797	2.0	-4.416275585687105	1.0	-5.010686275835669	1.0		0.0
samp_77	-2.91860817355547		0.0	-2.389593508992429	1.0		0.0		0.0		0.0	-4.793715354150766	2.0		0.0	-5.142782917435725	2.0	-1.754738793408252	2.0	-4.056508244704249	3.0	-4.55701425651526	3.0	-7.505738703225105	1.0	-4.642646600953615	1.0		0.0		0.0	-4.352648646044756	1.0	-4.944972144627546	1.0	-6.054937547507162	1.0
samp_78	-2.841071610849866	-5.007864488564394	1.0	-2.4054749075618767	1.0		0.0		0.0		0.0		0.0	-4.758088469040604	1.0	-5.173974856618479	2.0		0.0	-4.084834760063291	5.0	-4.586873515484241	1.0	-7.54385949818503	2.0	-4.672997719765957	1.0	-0.2896843974217269	1.0	-3.949936974951557	2.0		0.0	-4.975836552075923	1.0		0.0
samp_79	-2.6309623502086636	-5.092328042006371	2.0		0.0		0.0	-4.672990949432804	3.0		0.0		0.0		0.0	-5.259495183124582	1.0	-1.77826636349812	1.0	-4.161686346548823	2.0	-4.668243708755328	1.0		0.0	-4.755940542233008	2.0	-0.30845142468762254	1.0		0.0		0.0	-5.060380719892141	2.0	-6.177676333797899	3.0
samp_80	-2.585395704211502	-5.110749052243136	1.0	-2.451394927502067	1.0	-4.967486282026497	2.0	-4.6907655970334545	1.0	-0.6149357733335088	1.0		0.0	-4.85892071516134	1.0		0.0	-1.780431030988202	1.0	-4.178276963502933	1.0	-4.685960387132882	1.0	-7.675074491695194	1.0	-4.773996094176341	1.0		0.0	-4.045825218415204	1.0	-4.4818784370065865	2.0	-5.078832404955223	2.0	-6.197493714826697	1.0
samp_81	-2.751753567246788	-5.043632789433348	1.0		0.0	-4.90114792097797	1.0	-4.625956736274757	2.0		0.0	-4.859516882606278	2.0		0.0	-5.210181778936668	2.0	-1.770375470342556	3.0	-4.117535247660165	1.0		0.0		0.0	-4.708162140157759	1.0	-0.29824056835534424	1.0	-3.9834683263782615	1.0		0.0	-5.011646889182615	3.0		0.0
samp_82	-2.449211442028622		0.0	-2.4712836361764103	3.0		0.0		0.0	-0.6201136555481576	2.0		0.0	-4.912880521755924	1.0	-5.334266980673037	1.0		0.0		0.0	-4.738838741383976	1.0	-7.748212495938049	2.0	-4.828024053015317	1.0		0.0	-4.096570216536496	2.0	-4.534807937923612	1.0	-5.134127861231885	2.0	-6.257238060364498	2.0
samp_83	-2.8632660584015737	-4.999016151278719	1.0	-2.40100820131584	1.0	-4.856988145119039	3.0		0.0	-0.5983181160513927	1.0	-4.81545274665002	2.0		0.0	-5.165022493628385	3.0	-1.7605117425091523	1.0	-4.076725110010136	2.0		0.0		0.0	-4.664290541033901	1.0		0.0		0.0		0.0	-4.966981730279921	2.0	-6.078184665941124	1.0
samp_84	-2.7872659251890717	-5.0293849625734515	1.0	-2.415958464754381	2.0	-4.887050927592087	2.0		0.0		0.0	-4.845452689608687	1.0	-4.77922146663973	1.0	-5.1957522306876385	1.0		0.0	-4.1045350044700175	1.0	-4.6076629063068175	2.0	-7.570794766260989	1.0	-4.694162345907759	2.0	-0.29494376487590185	1.0	-3.970133747995301	1.0		0.0		0.0	-6.11042255756316	2.0
samp_85	-2.7540904019772663		0.0		0.0	-4.900221172899558	1.0		0.0	-0.6058969165996596	2.0		0.0	-4.792270272439175	1.0	-5.209229679440783	6.0		0.0	-4.1166831374157615	1.0	-4.620497714358034	1.0		0.0	-4.707243961880139	1.0	-0.29802502057171965	1.0	-3.982587248324182	1.0		0.0		0.0	-6.124591050912791	3.0
samp_86	-2.845338151817043	-5.00616481667064	4.0	-2.404603413622172	2.0	-4.864070079503295	1.0	-4.5896447767883295	1.0	-0.5996528694705109	2.0	-4.822514959496166	1.0	-4.756421310596251	2.0		0.0		0.0	-4.083280220238332	1.0		0.0	-7.541741974139997	1.0		0.0		0.0		0.0		0.0	-4.97413509830111	2.0	-6.085758197829592	1.0
samp_87	-2.739567793097501		0.0		0.0	-4.905992723507704	1.0		0.0		0.0		0.0	-4.7979936183217795	2.0	-5.21513963415755	2.0	-1.7712995766599506	1.0	-4.121995260640099	4.0		0.0	-7.594984351695601	2.0	-4.712976194465951	2.0	-0.2993362763829931	1.0	-3.9880442259139146	1.0	-4.4219379892612105	2.0		0.0		0.0
samp_88	-2.9202438250751928	-4.976389837085747	2.0	-2.3892728850727933	2.0	-4.83456935509211	1.0		0.0	-0.5937892391252831	2.0	-4.79308109309427	2.0	-4.727146987112435	1.0	-5.1421325214669045	1.0	-1.7545633059888002	2.0	-4.055873136511239	1.0		0.0	-7.5049048031921455	1.0		0.0		0.0	-3.9202416539293496	1.0	-4.352005377913288	1.0		0.0	-6.054226773031618	1.0
samp_89	-2.878617429772869	-4.99289359480818	2.0	-2.3978959542501754	3.0		0.0		0.0	-0.5971283752076191	1.0	-4.809426212201663	1.0	-4.743404213093955	1.0	-5.158870104706124	1.0	-1.7589718497406261	2.0		0.0	-4.572408413631297	1.0	-7.52528394497912	1.0		0.0	-0.28583365708043085	1.0	-3.935860112947212	1.0	-4.368083036263482	2.0		0.0	-6.071727400253665	1.0
samp_90	-2.879604115107504	-4.992518106249652	1.0	-2.3976838322273664	2.0	-4.850557270751579	1.0		0.0	-0.5970593034970714	1.0	-4.809028848075634	1.0	-4.743012296469919	1.0		0.0	-1.7588706464383248	1.0	-4.070744410888396	1.0	-4.572026995830038	3.0	-7.524802714986312	2.0		0.0	-0.28570637868811993	1.0		0.0	-4.367687115384146	2.0	-4.960473007566176	1.0		0.0
samp_91	-2.4234661727546447	-5.17644706680589	1.0		0.0		0.0		0.0		0.0	-4.9903500390796465	1.0		0.0	-5.344892153578463	2.0	-1.7846643806043718	1.0	-4.236906271116182	1.0		0.0	-7.762281008332993	2.0	-4.838234973811012	1.0	-0.32268324147548216	3.0	-4.1061137698895065	3.0	-4.54479456788878	2.0		0.0	-6.268608473111627	1.0
samp_92	-2.745444387567326	-5.046168380989359	3.0		0.0	-4.903671672763013	1.0	-4.628423980817399	1.0	-0.6064300679781659	1.0	-4.862031079248201	1.0		0.0		0.0		0.0	-4.119858885161183	1.0	-4.623855832123801	2.0		0.0	-4.710664201629602	2.0	-0.29881288480769663	4.0		0.0		0.0		0.0	-6.128305450988605	2.0
samp_93	-2.594191494146638		0.0	-2.450010004369951	1.0		0.0		0.0	-0.6145314007532092	1.0	-4.922183740633041	2.0		0.0		0.0	-1.7800333479715893	2.0	-4.1750731021874685	2.0	-4.682538872172068	1.0	-7.670421181107738	1.0		0.0	-0.3112636599207518	2.0	-4.0425396787603445	2.0	-4.478455382600288	1.0	-5.075269267609886	2.0	-6.193665760334373	1.0
samp_94	-3.0006128611927925	-4.944633760842492	1.0	-2.3720419539659305	2.0	-4.803117512969654	2.0	-4.52982826101844	3.0	-0.5867399502835459	2.0		0.0	-4.695923962663209	1.0	-5.110055806848127	1.0		0.0	-4.02653292403693	2.0		0.0		0.0		0.0	-0.27210598800438207	2.0	-3.8901844124252354	1.0	-4.321122125262391	1.0		0.0		0.0
samp_95	-2.59376042173039		0.0	-2.4500623474372376	1.0	-4.964140390657315	1.0	-4.68750058319162	1.0		0.0		0.0		0.0		0.0	-1.7800536506460132	3.0	-4.1752326838457465	3.0		0.0	-7.670661785283004	1.0	-4.77067601372389	2.0		0.0	-4.042700314251424	2.0	-4.478612997057395	1.0	-5.075439535843713	2.0	-6.193852751402237	1.0
samp_96	-3.062612648681692	-4.920332055957593	1.0	-2.3582459311945936	3.0	-4.779028211705931	2.0	-4.506143879639056	1.0	-0.5806943725255309	2.0	-4.737625789784388	2.0		0.0		0.0		0.0	-4.003958841105053	3.0	-4.50201709444235	1.0		0.0		0.0	-0.26448236702708383	1.0	-3.8670604521826277	1.0		0.0	-4.88820134062119	1.0		0.0
samp_97	-2.744524865678237		0.0		0.0	-4.9040220651721045	3.0	-4.628764673536213	1.0	-0.6064897532371444	1.0	-4.862380753084524	1.0		0.0		0.0		0.0	-4.12018040066444	3.0	-4.6242073761033184	2.0	-7.592452612910279	2.0	-4.711017921806012	1.0	-0.29890280449802953	1.0	-3.9861801767136678	1.0	-4.420011407489748	1.0		0.0	-6.128688072595851	1.0
samp_98	-2.8575763755933	-5.00128584640063	1.0		0.0	-4.859239887651326	1.0	-4.5849112560555705	1.0	-0.5987397133876841	3.0	-4.817694190165807	1.0	-4.751624212560276	2.0		0.0	-1.761076938617511	3.0	-4.078802886220673	1.0		0.0	-7.5356735493496725	2.0		0.0	-0.2880020335299317	1.0		0.0	-4.37619842248138	1.0	-4.969249750210818	1.0		0.0
samp_99	-2.6753302988986447		0.0		0.0	-4.931569875855073	3.0	-4.655702855743718	1.0		0.0		0.0	-4.823342006925867	2.0	-5.241342318779731	1.0		0.0		0.0	-4.651036993361982	2.0	-7.627997254540586	1.0		0.0	-0.30487690421469327	4.0	-4.012145157398291	2.0		0.0	-5.042442356343981	2.0		0.0
