run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_67	-5.80565175109196	-5.124568262768505	1.0	-2.3430297338482666	1.0		0.0	-4.734473645945717	1.0	-0.3902079946148748	1.0		0.0	-4.874358813049219	1.0	-5.261000154943702	3.0		0.0	-4.131494865857085	1.0	-4.597260798266006	2.0		0.0	-4.6655053712087895	1.0	-0.3160643408185357	1.0	-3.967320717712658	2.0	-4.446223729737491	2.0	-5.03334858397416	1.0		0.0
samp_68	-5.115970176000082		0.0		0.0	-5.018909447905612	1.0		0.0	-0.4868505306832556	1.0		0.0	-4.981152997530333	3.0		0.0	-1.8134808632865218	1.0	-4.2366939246037765	1.0	-4.703428469622258	1.0	-7.778341598604064	2.0		0.0		0.0		0.0	-4.551861797414407	4.0	-5.139102705153676	3.0	-6.1837676282938725	1.0
samp_69	-6.414990644480407	-5.066543792499756	1.0	-2.288178556686605	1.0	-4.854396037203372	2.0	-4.6767565970251415	2.0		0.0		0.0	-4.8165327602211425	1.0	-5.202826094767078	3.0		0.0		0.0	-4.539644496337359	2.0		0.0	-4.608154134632965	1.0	-0.2623389514259295	2.0		0.0	-4.388829685512042	2.0		0.0	-6.021861020941993	1.0
samp_70	-5.8249064978125205		0.0		0.0	-4.909885569540005	1.0	-4.732191269665372	1.0	-0.3879684129023168	1.0	-4.905124443346626	1.0	-4.8720713786085525	1.0	-5.258693967307445	2.0	-1.7184418663774925	1.0		0.0	-4.594982208488364	1.0	-7.665112177564908	2.0		0.0	-0.3140476099421238	4.0		0.0	-4.44395741470437	2.0	-5.031086662959214	1.0		0.0
samp_71	-5.153857407935416		0.0		0.0		0.0		0.0	-0.4807650488149744	1.0	-5.006832075221688	1.0	-4.97391814565863	1.0	-5.361509857721722	1.0	-1.8073887936434228	1.0	-4.229600218200841	2.0	-4.696245551550867	2.0		0.0	-4.764082417083414	2.0		0.0	-4.065698108614443	1.0	-4.544721107543912	1.0	-5.131929148120204	2.0	-6.176543849079444	3.0
samp_72	-5.861809757253382	-5.117959939755752	1.0	-2.336844884364681	1.0		0.0		0.0		0.0	-4.900836586034183	2.0	-4.867776522565145	4.0	-5.254369855857054	1.0		0.0	-4.1249835287879755	2.0		0.0	-7.660864122147067	2.0		0.0		0.0		0.0	-4.439698832068388	2.0	-5.026838140370883	1.0	-6.071727994426557	2.0
samp_73	-5.429017825800398	-5.176818625271643	1.0		0.0		0.0		0.0	-0.4391164938730781	2.0	-4.959334841519425	1.0		0.0		0.0		0.0	-4.182816972152206	3.0	-4.648991560908246	2.0	-7.720223883661584	1.0	-4.717019898693056	4.0	-0.3604953739723592	2.0		0.0	-4.497719294784021	2.0		0.0		0.0
samp_74	-5.365487841890745	-5.187102155407581	2.0	-2.4007554754798925	1.0		0.0		0.0	-0.44831634773328705	3.0		0.0		0.0	-5.323762806104551	1.0		0.0	-4.192885023265431	1.0	-4.659153386939144	2.0	-7.7308789050241815	1.0	-4.72714066396554	2.0	-0.3687869152689901	1.0	-4.028900910348477	2.0	-4.5078296924116135	1.0	-5.09494394711854	1.0		0.0
samp_75	-5.714739906222688	-5.135887576656201	1.0		0.0	-4.923434652117463	1.0	-4.74571703041566	1.0	-0.4011063639970562	1.0	-4.918664296880993	1.0	-4.885629255238946	3.0		0.0		0.0	-4.142631447432007	2.0	-4.608478157377734	1.0	-7.678664704910248	1.0		0.0	-0.3260293387066702	1.0	-3.9784987558119567	2.0		0.0		0.0	-6.089210331166611	3.0
samp_76	-6.184668805114097	-5.085163011550643	2.0	-2.305916682165815	1.0	-4.872945722202835	1.0		0.0	-0.350903443352811	1.0	-4.868210361418666	1.0		0.0		0.0	-1.6846777899725152	1.0	-4.092614501671047	2.0	-4.558151707931487	4.0		0.0	-4.626573463946672	4.0		0.0		0.0	-4.407268435223876	1.0		0.0		0.0
samp_77	-6.053901879923495		0.0	-2.3175302131443485	1.0	-4.885160827510803	3.0		0.0		0.0	-4.880416846047196	3.0		0.0	-5.233782115071607	1.0		0.0	-4.104734487248546	1.0	-4.570337348619902	3.0	-7.640814625031842	1.0	-4.638702954161143	2.0	-0.2915343447785965	1.0	-3.9404642486078423	1.0		0.0	-5.006609828270184	1.0		0.0
samp_78	-5.535737013183982		0.0	-2.3764126218048105	3.0	-4.947950343206002	1.0		0.0		0.0	-4.943161194658395	2.0		0.0	-5.297092746039414	1.0	-1.7524101608102682	1.0	-4.166851714402368	1.0	-4.632890332667162	1.0	-7.703534572611613	1.0	-4.700982812075828	3.0		0.0		0.0	-4.481694707325095	1.0	-5.0687856899150106	2.0	-6.113337345800335	1.0
samp_79	-6.615780421767443	-5.05305582016841	4.0	-2.2752486188918724	2.0		0.0	-4.663318919580401	1.0		0.0	-4.8362423747713015	1.0		0.0		0.0	-1.6548267230082399	1.0	-4.060827557897614	1.0	-4.526225743893301	2.0	-7.598668883027131	1.0		0.0	-0.24916225397033828	2.0	-3.8963733732383408	1.0		0.0	-4.962860226827029	1.0	-6.008843039333908	1.0
samp_80	-6.4564912650951	-5.063561109798135	3.0		0.0	-4.8514275952700725	3.0	-4.6737854735414786	1.0		0.0	-4.846705234986381	1.0	-4.813557679380281	1.0		0.0	-1.6646613472348435	3.0		0.0	-4.53668243571562	2.0		0.0	-4.605201056968364	1.0		0.0		0.0	-4.385869722987144	1.0		0.0	-6.018976778788908	2.0
samp_81	-5.259007447243892	-5.205355860457854	1.0	-2.4173308117771493	1.0		0.0	-4.8146100290964045	1.0	-0.4643109294442854	2.0		0.0		0.0		0.0	-1.7910900849626674	1.0	-4.210737240059744	3.0		0.0		0.0	-4.7450971292711905	3.0	-0.38315520670245123	1.0	-4.046796187865674	1.0	-4.525764368148067	2.0	-5.112916008022719	1.0	-6.157434828544591	1.0
samp_82	-6.234144623193512		0.0		0.0	-4.8686546510656505	1.0	-4.691003304610314	2.0	-0.3464717282904987	1.0		0.0	-4.830802785009231	2.0	-5.2171673167473775	1.0	-1.6807096011386087	3.0	-4.088353646253005	1.0	-4.553873019223466	2.0	-7.6248701279302145	1.0	-4.622313367521379	1.0		0.0		0.0		0.0	-4.990270073798897	1.0	-6.035696717642898	2.0
samp_83	-5.889061032488738	-5.114853119860917	1.0	-2.3339335867169053	1.0		0.0		0.0		0.0		0.0		0.0	-5.251256053421138	2.0	-1.7117586696174583	4.0		0.0	-4.587627561734586	2.0	-7.657806792722591	3.0		0.0	-0.30742045439276594	1.0	-3.957717233200069	2.0		0.0	-5.023779311712484	1.0	-6.068704361489524	1.0
samp_84	-4.927995217087668		0.0		0.0	-5.057343770165147	1.0	-4.879244452028659	1.0	-0.5180377443873848	2.0	-5.052471173532589	1.0		0.0		0.0	-1.845314515740584	2.0	-4.2743890359954975	1.0		0.0		0.0	-4.809251404768332	1.0	-0.43085279550414135	1.0	-4.11056577592535	6.0		0.0	-5.1772233845598965	2.0		0.0
samp_85	-6.452126952308089	-5.0638732249380976	1.0	-2.285614847380703	1.0		0.0	-4.674098154878481	1.0	-0.3287815763333503	1.0	-4.847016593450715	1.0	-4.813867343851467	3.0	-5.200145129241262	1.0		0.0	-4.071543285137638	2.0	-4.536991655667442	1.0	-7.608788324883882	2.0	-4.6055058856741375	3.0	-0.2597293182419618	1.0		0.0		0.0		0.0		0.0
samp_86	-6.539486204122535	-5.05790675843672	3.0		0.0	-4.845790146194478	2.0		0.0		0.0	-4.841073943191431	2.0	-4.807915614584259	1.0	-5.194165460790689	1.0	-1.6593767615390829	2.0	-4.0656363313603086	1.0	-4.531052606132128	1.0	-7.603184868318456	1.0	-4.599600815139345	1.0	-0.25395564212554395	1.0	-3.901203806780477	1.0		0.0		0.0	-6.0135179187990815	1.0
samp_87	-5.8263745361204435	-5.122095848851818	1.0	-2.3407187070021047	3.0		0.0	-4.732019154736269	1.0	-0.3878014197955644	2.0	-4.904951831978788	1.0	-4.871899440677467	2.0		0.0		0.0	-4.129059439383318	1.0	-4.594810787889365	1.0	-7.6649392213176855	1.0	-4.663067608173756	1.0		0.0	-3.9648787656065667	1.0	-4.443783638981024	1.0	-5.0309155701526205	1.0	-6.075756617955771	1.0
samp_88	-6.8475563689911345	-5.040179676329682	1.0	-2.2628514067461176	1.0		0.0	-4.650485192744953	1.0		0.0		0.0	-4.790227215832713	1.0	-5.176409939375438	2.0		0.0	-4.048053010711731	2.0	-4.513408134274408	5.0	-7.586751796200671	2.0	-4.582039970966545	1.0		0.0		0.0	-4.362671537575559	1.0	-4.950163237411752	1.0		0.0
samp_89	-5.45431043291738		0.0	-2.387729023668969	1.0	-4.960187776315114	2.0	-4.782398289204786	1.0	-0.43553374139356815	1.0		0.0	-4.922410964570229	2.0	-5.3094536965837476	1.0		0.0	-4.1789282949083395	2.0		0.0	-7.716139345005385	1.0	-4.71311019266785	1.0		0.0	-4.014903568476465	1.0	-4.493812116517446	2.0	-5.080909396230265	2.0	-6.12542146047374	1.0
samp_90	-7.507892062166483	-5.01542623213303	2.0	-2.2388281020433434	1.0	-4.803432026673781	1.0	-4.625791991123042	2.0		0.0	-4.79874311864853	1.0		0.0	-5.15161523344423	2.0	-1.6190727956024695	2.0		0.0	-4.488736061499507	2.0		0.0		0.0	-0.21104207352831872	3.0	-3.8588142377106727	1.0		0.0		0.0	-5.972689783954768	1.0
samp_91	-7.206711337687082		0.0	-2.2480146144896374	1.0	-4.812849479139891	3.0	-4.635211916504121	2.0		0.0		0.0	-4.774938878273283	2.0	-5.161068413184505	2.0	-1.628119274611578	1.0	-4.032839038824467	1.0		0.0	-7.572750557824715	1.0	-4.566856571240769	2.0	-0.22079326462057394	3.0		0.0		0.0		0.0		0.0
samp_92	-18.143124634967794		0.0	-2.211533827440948	3.0		0.0	-4.597976295633929	4.0		0.0		0.0		0.0	-5.123732182688186	1.0	-1.5920789317248014	2.0	-3.995691419868389	2.0	-4.460929795629845	3.0	-27.699884615583652	1.0		0.0		0.0	-3.8309133177627133	1.0	-4.310342411118957	1.0		0.0		0.0
samp_93	-4.93932558501284		0.0		0.0	-5.054900774038934	1.0	-4.876813124680705	3.0		0.0	-5.050029751890606	1.0		0.0		0.0		0.0		0.0	-4.73915867018373	1.0	-7.817895336363439	2.0	-4.806839390974631	3.0	-0.4291596714732282	1.0	-4.108173102247972	2.0	-4.587382459258069	1.0	-5.174802515139867	2.0	-6.219825928588136	1.0
samp_94	-5.2430400085031295		0.0		0.0	-4.995314373451806	1.0		0.0	-0.4667691603750925	3.0	-4.990490152365589	1.0	-4.957555928054818	1.0	-5.344960538809154	1.0	-1.7935086847757837	1.0	-4.213520826020232	1.0	-4.679994103524364	1.0	-7.753009233066675	1.0	-4.747898676464685	1.0	-0.38535486308965	1.0	-4.049586727111518	1.0	-4.528561774370516	1.0	-5.115721400009933	2.0	-6.160250020380866	1.0
samp_95	-5.295669440617371	-5.198923454946247	1.0		0.0		0.0		0.0		0.0	-4.981277526134674	1.0	-4.948333697691474	3.0	-5.335636787807528	1.0		0.0		0.0	-4.670832780326441	2.0	-7.743260348656019	1.0	-4.738772580050753	1.0	-0.37813916402035275	2.0	-4.0404973000352165	1.0	-4.519448759487975	1.0	-5.106584541649029	1.0	-6.151086217949801	3.0
samp_96	-5.686874701267793		0.0	-2.356958914482554	2.0	-4.9270421721737465	1.0	-4.749320191140185	1.0	-0.4045632455463092	1.0	-4.922270527187423	3.0	-4.889241659784845	1.0	-5.275999179243711	1.0	-1.7338520137593432	1.0		0.0		0.0	-7.682276890205886	3.0	-4.6802536171022755	1.0		0.0		0.0		0.0	-5.048075517186524	1.0	-6.092759077054343	2.0
samp_97	-6.009673631379718		0.0	-2.3217325206165285	1.0	-4.889594165416584	2.0	-4.711925616704803	1.0	-0.3678367650594355	1.0	-4.884846960399456	1.0	-4.851762707693956	1.0	-5.238248686063342	1.0	-1.6999936733745749	2.0	-4.109128993648542	1.0	-4.574756943424714	2.0		0.0		0.0		0.0	-3.944875790873142	2.0	-4.423810494798679	1.0	-5.010995269116932	1.0	-6.056088447376852	1.0
samp_98	-5.1881426223782	-5.21823466803416	1.0		0.0	-5.0052716704726405	1.0	-4.827358963174086	1.0	-0.475334999894807	1.0		0.0	-4.967517631158725	1.0		0.0	-1.8019731413826077	1.0		0.0	-4.689887527601609	2.0		0.0	-4.757753799800069	3.0	-0.39301833236157174	2.0		0.0	-4.538402920558481	3.0		0.0	-6.170160898202946	2.0
samp_99	-6.720999461612318	-5.046878951601997	1.0		0.0	-4.83479933476066	2.0		0.0		0.0	-4.8300882569277555	1.0		0.0	-5.18311863688169	1.0	-1.6490143198396634	2.0		0.0	-4.520077497195631	4.0		0.0		0.0	-0.24304274657208186	5.0	-3.8902196110705596	1.0		0.0		0.0	-6.002891445959048	1.0
